,smiles,C,F,N,O,Other,SINGLE,DOUBLE,TRIPLE,Tri,Quad,Pent,Hex,logP,mr,qed,SAS,score,tpsa,rank
116,Cn1c(=O)ccn(CC(=O)N2CCCC2C(=O)[O-])c1=O,12,0,3,5,0,16,5,0,0,0,1,1,-2.7121,65.68500000000002,0.62906468294,3.308426558618489,-6.7,104.44,0
117,O=C(Cc1ccccc1F)Nc1ccc2c(c1)CN(C(=O)C1C[NH2+]CCO1)CC2,22,1,3,3,0,24,8,0,0,0,0,4,0.8538,105.69610000000004,0.814678936364,3.465641618814212,-9.5,75.25000000000001,0
118,CCNC(=O)C(N)=O,4,0,2,2,0,5,2,0,0,0,0,0,-1.392199999999999,27.878099999999996,0.41375579222501163,2.1830483303149197,-4.5,72.19,0
119,C[NH+](C)CN(CC(=O)[O-])C(=O)CN1CCSCC1,11,0,3,3,1,16,2,0,0,0,0,1,-3.2842999999999947,68.16270000000004,0.5148827868632115,4.092000983291757,-5.2,68.11999999999999,0
120,CCc1c(N)n[nH]c1S(=O)(=O)NC(=O)C(O)O,7,0,4,5,1,12,5,0,0,0,1,0,-2.330099999999999,55.932200000000016,0.38122469181381424,3.2865917566657314,-6.3,158.39999999999998,0
121,NC(=O)c1ccc(NC(=O)C2CC2)cc1,11,0,2,2,0,11,5,0,1,0,0,1,1.1339999999999997,56.313600000000015,0.7743087354681357,1.4793740193667677,-5.8,72.19,0
115,O=C1CN(C(=O)N2CCOCC2)CC(=O)N1,9,0,3,4,0,14,3,0,0,0,0,2,-1.6030000000000002,52.51070000000003,0.535727994389,2.4356130907329483,-6.0,78.95000000000002,0
71,CC1(C(=O)Nc2nc(C3=c4ccccc4=[NH+]C3)cs2)Cc2ccccc2C(=O)O1,22,0,3,3,1,22,11,0,0,0,2,3,0.1662,107.8449,0.6255371070979999,3.8557141462867386,-9.0,82.26,0
131,CNC(=O)CNC(=O)Cn1nc(C(=O)[O-])cc1C,10,0,4,4,0,13,5,0,0,0,1,0,-2.582779999999998,58.37090000000001,0.5973691335743629,2.7711836952226836,-6.0,116.15,0
69,Cc1ccc(CCNC(=O)c2cc(C)c3c(=O)[nH]c([O-])nc3n2)cc1,18,0,4,3,0,18,9,0,0,0,0,3,0.98104,91.5579,0.747675413425,2.760722225187632,-9.2,110.8,0
19,O=C1C2CC3=c4ccccc4=[NH+]C3C(c3ccccc3)N2C(=O)CN1Cc1ccncc1,26,0,4,2,0,25,12,0,0,0,1,5,-0.3007,117.04170000000003,0.651219997231,4.226281141190464,-9.3,67.48,0
20,NC(=O)C1CCN(C(=O)Cn2nc(-c3ccccc3)ccc2=O)CC1,18,0,4,3,0,19,8,0,0,0,0,3,0.6342,92.43140000000004,0.898724263993,2.0604638038906185,-8.0,98.29000000000002,0
21,COc1cc(C2[NH+]=c3ccc(C(=O)[O-])cc3=[NH+]2)ccc1C,16,0,2,3,0,15,8,0,0,0,1,2,-3.52008,70.62590000000002,0.6219766916030001,4.591567551846964,-8.0,77.3,0
22,CC(=O)c1cccc(OCC(=O)N2CCOCC2)c1,14,0,1,4,0,15,5,0,0,0,0,2,1.1268,69.34050000000003,0.7738823690009999,1.813772020447594,-7.6,55.84,0
23,CNC(=O)CCc1ccc(C)cc1,11,0,1,1,0,9,4,0,0,0,0,1,1.67362,53.56670000000003,0.7534240111730001,1.4962205192395963,-6.5,29.1,0
24,CCOC(=O)c1ccc(C(=O)OCC)cc1,12,0,0,4,0,11,5,0,0,0,0,1,2.04,58.35500000000003,0.734802612717,1.3993624613623157,-6.3,52.60000000000001,0
18,CCN1CC(=O)N(CC(N)=O)CC1=O,8,0,3,3,0,11,3,0,0,0,0,1,-1.8376,48.02840000000002,0.615393392554,2.6311433715549235,-6.3,83.71000000000001,0
25,O=C(NCc1ccc(Cl)cc1)c1ccccc1Cl,14,0,1,1,2,12,7,0,0,0,0,2,3.9234,74.07420000000003,0.8762250285780001,1.3987656522362588,-6.8,29.1,0
27,Cc1csc(NC(=O)CNC(=O)N2CCC3=c4ccccc4=[NH+]C3C2)n1,18,0,5,2,1,21,8,0,0,0,2,2,-1.26138,98.02310000000004,0.665142438004,3.8341824065368657,-8.4,88.30000000000001,0
28,CCOC(=O)NNC(=O)CNC(=O)c1ccc(C)cc1,13,0,3,4,0,14,6,0,0,0,0,1,0.50212,71.81260000000003,0.713330620396,1.821738173013815,-7.2,96.53,0
29,COc1cccc(-c2nnn(CC(=O)N3CCCC3)n2)c1,14,0,5,2,0,17,6,0,0,0,2,1,0.9711,75.61900000000003,0.849590569036,2.053413103408211,-7.8,73.14000000000001,0
30,NC(=O)C1CCN(C(=O)C2CCN(C(=O)Cc3cccc(F)c3)CC2)CC1,20,1,3,3,0,23,6,0,0,0,0,3,1.3307,97.90640000000003,0.871304796894,2.08744843147365,-9.0,83.71000000000001,0
31,COc1ccc(S(=O)(=O)N2CCNC(=O)CC2)cc1,12,0,2,4,1,14,6,0,0,0,0,1,0.2058,69.37950000000004,0.881853886996,1.9382413963547047,-7.3,75.71000000000001,0
32,NS(=O)(=O)CCCNC(=O)COc1ccccc1,11,0,2,4,1,12,6,0,0,0,0,1,-0.1398,67.53790000000002,0.6961689215819999,1.8189314259919127,-6.2,98.49,0
26,O=C(c1cc(=O)[nH]c2ccccc12)N1CCC(C(=O)N2CCc3ccccc3C2)CC1,25,0,3,3,0,25,10,0,0,0,0,5,2.9652,118.75920000000002,0.6926908386730001,2.23728062667932,-10.3,73.48,0
33,O=C(O)Cc1ccccc1,8,0,0,2,0,6,4,0,0,0,0,1,1.3137,37.78180000000001,0.6651802326447549,1.2107567293128767,-5.8,37.3,0
17,Cc1nnc(NC(=O)CC2C(=O)NCCN2S(=O)(=O)c2ccccc2)s1,15,0,5,4,2,19,9,0,0,0,1,2,0.36442,95.02420000000004,0.7709022952689999,2.8432164381490885,-8.5,121.36,0
15,NS(=O)(=O)c1ccc(CCNC(=O)c2ccc([O-])nn2)cc1,13,0,4,4,1,14,9,0,0,0,0,2,-0.8299,75.33040000000001,0.771337029863,2.569020204601637,-8.0,138.1,0
70,NS(=O)(=O)c1ccc(CNC(=O)CCc2cccc(F)c2)cc1,16,1,2,3,1,15,9,0,0,0,0,2,1.7221,84.38290000000002,0.848119987581,1.7854404941276822,-8.0,89.25999999999999,0
1,O=C([O-])CNC(=O)C(CC1=c2ccccc2=[NH+]C1)N1C(=O)N=C2C=CC=CC2C1=O,21,0,4,5,0,22,11,0,0,0,1,3,-3.6787,101.90140000000004,0.504665389485,5.049363009861343,-8.0,132.94,0
2,O=C(NCc1ccccc1)C1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1,23,0,2,3,1,21,11,0,0,0,0,4,3.5569,113.71950000000004,0.685179815944,1.8691682182245213,-8.7,66.48,0
3,Cc1cc(=O)oc2cc(OC3OC(COC4OC(CO)C(O)C(O)C4O)C(O)C(O)C3O)ccc12,22,0,0,13,0,33,5,0,0,0,0,4,-2.8956799999999987,114.24960000000004,0.1989052928685223,4.390658261469947,-9.5,208.74,0
4,O=C([O-])CN1C(=O)NC(=Cc2cc3c(cc2Cl)OCO3)C1=O,13,0,2,6,1,17,7,0,0,0,2,1,-0.2887,70.80370000000002,0.625772242785,2.988324870427615,-8.1,108.0,0
5,CC(C)(C)NC(=O)c1cccc(NC(=O)Nc2ccccc2)c1,18,0,3,2,0,16,8,0,0,0,0,2,3.8589,92.74460000000003,0.779616645842,1.6906224652815265,-8.5,70.23,0
16,Cc1cc(C(=O)Nc2ccc3ccccc3c2)c2ccccc2n1,21,0,2,1,0,16,11,0,0,0,0,4,4.94872,98.38120000000002,0.544707665507,1.7134277490449623,-8.9,41.99,0
7,CC(=O)c1ccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccccc2)C3=O)cc1,23,0,2,4,0,19,13,0,0,0,1,3,3.9421,108.4237,0.526953049388,1.8627776794949609,-9.1,83.55000000000001,0
9,CC(NC(=O)C1CC(=O)N(c2ccc3c(c2)OCCO3)C1)C(=O)N1CCC(C(=O)[O-])CC1,22,0,3,7,0,28,7,0,0,0,1,3,-0.6961,109.80770000000008,0.664130823117,3.415826556623161,-8.1,128.31,0
10,CS(=O)(=O)c1ccc(NC(=O)c2ccc(S(C)(=O)=O)cc2)cc1,15,0,1,5,2,13,11,0,0,0,0,2,1.7459,87.05680000000002,0.909709867161,1.6880313362492672,-7.9,97.38,0
11,O=C(C1CCN(S(=O)(=O)c2ccc3[nH]c(=O)ccc3c2)CC1)N1CCOCC1,19,0,3,5,1,23,8,0,0,0,0,4,0.7876,103.45050000000003,0.8271830442470001,2.281851006201125,-8.5,99.78,0
12,CCC[NH+]1CCN(C(=O)Cn2cnc3ccc(S(=O)(=O)N4CCC(C)CC4)cc3c2=O)CC1,23,0,5,4,1,28,8,0,0,0,0,4,-0.0458,125.59450000000008,0.6496274611990001,3.3828177203360847,-8.2,97.02,0
13,O=C1[NH+]=c2ccc(C(=O)NCc3cccc(Cl)c3)cc2=[NH+]C1=O,16,0,3,3,1,15,10,0,0,0,0,3,-3.2628,78.45960000000002,0.531195581587,3.5643961043347803,-7.8,91.18,0
14,COc1ccc(S(=O)(=O)NC(CO)C(=O)[O-])cc1C,11,0,1,6,1,13,6,0,0,0,0,1,-1.6072799999999998,63.93330000000003,0.689820644046,2.900679706751569,-7.5,115.76000000000002,0
8,CN1NC(C(=O)NC(CC2=c3ccccc3=[NH+]C2)C(=O)[O-])c2ccccc2C1=O,21,0,4,4,0,22,10,0,0,0,1,3,-3.4926,99.99960000000004,0.496598470308,4.6650339383750925,-8.1,115.54,0
34,Cc1cc(=O)oc2cc(OCC(=O)N3CCN(CC(=O)N4CCCC4)CC3)ccc12,22,0,3,5,0,26,7,0,0,0,1,3,1.24682,111.55000000000004,0.694461247565,2.24116526708524,-9.2,83.3,0
6,CC[NH+]1CCC2=c3ccccc3=[NH+]C2C1c1c([O-])[nH]c(=O)[nH]c1=O,17,0,4,3,0,20,7,0,0,0,1,3,-4.5803,83.81180000000002,0.420523444983,5.770811344018783,-8.4,107.19,0
36,O=C([O-])CCNC(=O)CCN1C(=O)c2ccccc2C1=O,14,0,2,5,0,15,7,0,0,0,1,1,-1.0711,69.05970000000002,0.705830268216,2.3397722676470245,-6.9,106.61,0
55,Cc1cc(=O)oc2cc(OC3OC(CO)C(O)C(O)C3O)ccc12,16,0,0,8,0,21,5,0,0,0,0,3,-0.7198800000000007,81.61620000000002,0.5396798890733685,3.5582988709547827,-8.1,129.59,0
56,O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1,16,0,0,3,0,12,8,0,0,0,0,2,3.4011000000000022,73.07830000000004,0.831821064493135,1.488964328139902,-7.8,54.37,0
57,O=C(CCc1ccccc1)N1CCN(c2ccccc2)CC1,19,0,2,1,0,17,7,0,0,0,0,3,2.968,89.99800000000006,0.8569342439000001,1.5572026471275835,-7.7,23.550000000000004,0
58,NC(=O)CC(NC(=O)Cn1cnc2ccccc21)C(=O)[O-],13,0,4,4,0,15,7,0,0,0,1,1,-1.8536,70.48210000000002,0.684028380592,2.987539264295826,-7.9,130.14,0
59,Cc1ccccc1Cn1cccc(C(=O)Nc2ccc(F)cc2)c1=O,20,1,2,2,0,17,10,0,0,0,0,3,3.59642,95.33620000000003,0.771559787301,1.847599665212396,-8.7,51.1,0
60,NC(=O)C1CCN(S(=O)(=O)c2ccc(S(N)(=O)=O)cc2)CC1,12,0,3,5,2,15,8,0,0,0,0,2,-0.78,78.49240000000003,0.7684604208069999,1.9800143610981,-7.6,140.63,0
54,COC(=O)COC(=O)c1ccc(S(C)(=O)=O)cc1,11,0,0,6,1,11,7,0,0,0,0,1,0.4199,61.85030000000003,0.753960955021,1.7426048490688384,-6.5,86.74000000000001,0
61,C=CCNC(=O)NC(=O)CN1CCN(c2ccc(CC)cc2)CC1,18,0,4,2,0,19,6,0,0,0,0,2,1.3828,96.21140000000004,0.7819602521,2.0793314465239554,-8.1,64.68,0
63,Cc1cc(C(=O)N2CCC(C)CC2)ccc1NC(=O)CNC(N)=O,17,0,4,3,0,19,6,0,0,0,0,2,1.47392,91.69630000000004,0.785070411795,2.0009971396543538,-8.3,104.53,0
64,COc1cccc(-n2nc(C(=O)N3CCN(C(C)=O)CC3)c(=O)n(Cc3ccc(F)cc3)c2=O)c1,24,1,5,5,0,27,11,0,0,0,0,4,0.8945,124.30550000000004,0.544202253578,2.3512953814706457,-9.0,106.74,0
66,CC1CCC2(CC1)NC(=O)N(NC(=O)CCC1=c3ccccc3=[NH+]C1)C2=O,20,0,4,3,0,23,7,0,0,0,2,2,-1.1368,97.15010000000004,0.617464809182,4.001892769021117,-8.9,92.48000000000002,0
67,Cc1cccc(C(=O)NCC(=O)NCCc2ccccc2)c1,18,0,2,2,0,15,8,0,0,0,0,2,2.08372,86.66790000000005,0.8608828767910001,1.5741936868570878,-6.9,58.2,0
35,NCC1OC(OC2C(N)CC(N)C(O)C2OC2OC(CO)C(O)C2O)C(N)C(O)C1O,17,0,4,10,0,33,0,0,0,0,1,2,-6.652299999999997,101.7854,0.1787780819394113,4.967780757382925,-7.0,262.38,0
68,[NH3+]CC(=O)NCC(=O)N1CCC(CC(=O)[O-])CC1,11,0,3,4,0,15,3,0,0,0,0,1,-3.2769,59.69280000000002,0.551893753668,3.317676022538225,-6.7,117.18,0
62,COC(=O)c1ccc(NC(=O)N2CCc3ccccc3C2)cc1,18,0,2,3,0,17,8,0,0,0,0,3,3.0634,87.35620000000003,0.857128986374,1.7877621505962118,-8.4,58.64,0
53,COc1ccc(S(N)(=O)=O)cc1C(=O)N1CCCCC1,13,0,2,4,1,15,6,0,0,0,0,2,0.9687,74.12170000000003,0.912986716628,1.8322058653215088,-7.6,89.7,0
65,COCCNC(=O)c1cccc(C(=O)OC)c1,12,0,1,4,0,12,5,0,0,0,0,1,0.8494,61.99070000000003,0.618337219604,1.6016030793855616,-6.9,64.63,0
