,smiles,C,F,N,O,Other,SINGLE,DOUBLE,TRIPLE,Tri,Quad,Pent,Hex,logP,mr,qed,SAS,score,tpsa
27,CC(=O)N1CCCC12SC(=O)C(C(=O)NCc1ccccc1[N+](=O)[O-])N2C(C)C,19,0,4,5,1,24,7,0,0,0,2,1,1.8594999999999995,107.65610000000007,0.4393758686887771,4.370573079306563,-6.4,112.86
28,C#CC(O)(O)CC(=O)N(N)C(=O)C1CCOC1,10,0,2,5,0,14,2,1,0,0,1,0,-2.043999999999998,55.58500000000002,0.1726143376909229,4.110249652759915,0.0,113.09000000000002
29,CC1(CO)C(=O)CCC(=O)N1Cc1cccc(C(N)=O)c1,15,0,2,4,0,16,6,0,0,0,0,2,0.22799999999999965,75.24170000000002,0.8283851377540408,3.0539029666551727,-6.3,100.69999999999999
30,CN(CC(O)C(F)(F)F)C(=O)Cl,5,3,1,2,1,10,1,0,0,0,0,0,1.2002000000000002,35.9408,0.5436833023809892,3.5522722185340925,-4.8,40.54
31,Cc1cccc(C=C([O-])c2nnnn2-c2cnccc2C)c1,16,0,5,1,0,15,9,0,0,0,1,2,1.5325399999999996,80.73600000000003,0.683949809872708,2.9781805000438997,-6.6,79.55
32,Cc1onc(C(=O)NCc2cccc(CN3CC[NH2+]CC3[NH3+])c2)c1C,18,0,5,2,0,21,6,0,0,0,1,2,-0.8315599999999963,92.33470000000004,0.6579574833526157,4.111089518363608,-7.3,102.62
33,CCN1CCCC1C(=O)N1CCCCC12CCCCC2,17,0,2,1,0,21,1,0,0,0,1,2,3.1861000000000015,81.64900000000006,0.774275052698157,3.5091784359038947,-5.8,23.550000000000004
34,COc1ccc(CN2CCOC(c3nnc(C)o3)C2)cc1Cl,15,0,3,3,1,19,5,0,0,0,1,2,2.613520000000001,81.00900000000003,0.8616625830434176,2.857865988545676,-6.6,60.620000000000005
35,CC1Oc2ccc(NC(C)(CO)C3CC3)cc2NC1=O,15,0,2,3,0,18,4,0,1,0,0,2,1.9788999999999997,76.99920000000003,0.7861480676690403,3.5578487215067742,-6.6,70.59
36,Cc1nnsc1C(=O)N1CCC(N2CC[NH+](C)CC2)CC1,14,0,5,1,1,20,3,0,0,0,1,2,-0.7185799999999973,81.76520000000005,0.7834018867501239,3.6165574665860163,-5.6,53.77
37,CC[NH+](Cc1cccc([N+](=O)[O-])c1O)C1Cc2cccc([N+](=O)[O-])c2CCO1,19,0,3,6,0,22,8,0,0,0,0,2,1.7548999999999995,100.21330000000003,0.574606250641288,4.285709755339592,-6.7,120.18000000000002
38,CCc1c(C)noc1NC(=O)C(O)(O)C1CC[NH2+]C1,12,0,3,4,0,17,3,0,0,0,2,0,-1.2518799999999979,66.18270000000004,0.5106169631402854,4.693231008526716,-6.5,112.2
39,CC(=O)NC(C)=Cc1ccccc1NC(=O)C[NH+]1CC=Cc2cscc21,20,0,3,2,1,19,9,0,0,0,1,2,2.4269000000000007,106.24910000000003,0.7590272096918598,4.422311562462021,-6.9,62.64
40,COCC(=O)c1cccc(C)c1NC(=O)c1c(-c2cccs2)sc2ccccc12,23,0,1,3,2,21,11,0,0,0,2,2,6.019620000000004,120.47670000000002,0.3873967799204312,2.4554113534025976,-7.0,55.4
41,COc1ccc(Br)cc1CC[NH3+],9,0,1,1,1,9,3,0,0,0,0,1,1.2420999999999995,52.153100000000016,0.8343636775870106,2.7799121907784663,-4.8,36.870000000000005
42,CC(C)NC(=O)N(C)C(C)[NH+]1CCCC1,11,0,3,1,0,14,1,0,0,0,1,0,0.060900000000001286,60.82340000000004,0.6847555727007429,4.626923497415582,-4.9,36.78
43,Cc1ccccc1-c1nc(CN(C)C(=O)c2c(C)ccc([N+](=O)[O-])c2C)co1,21,0,3,4,0,20,10,0,0,0,1,2,4.4472600000000035,105.04390000000005,0.48258666818583323,2.525243508698628,-6.5,89.48
44,CC[NH+](CC)Cc1nccc(C(=O)Nc2cc(C)nn2C)c1C,17,0,5,1,0,18,6,0,0,0,1,1,1.1089399999999991,90.62090000000003,0.838957838420271,3.465119992754053,-5.4,64.25
45,Cc1c(C(=O)NCc2ccco2)cccc1-n1cnc(C(N)=O)n1,16,0,5,3,0,17,9,0,0,0,2,1,1.1976199999999997,84.49210000000002,0.7308644214097196,2.4751054284244063,-7.3,116.04
46,CC(NC(=O)c1ccco1)(C(=O)[O-])S(=O)(=O)c1ccccc1,14,0,1,6,1,14,9,0,0,0,1,1,-0.0506000000000002,73.21400000000004,0.8246232499598507,3.1886333511830385,-7.1,116.50999999999999
47,Cc1ccccc1C(C)NC(CO)C1CC1C,15,0,1,1,0,15,3,0,1,0,0,1,2.6625200000000007,70.87450000000004,0.8192214755881447,3.438585918947955,-5.6,32.26
48,NC(=Cc1ccccc1)CS(=O)(=O)c1ccn(-c2ccccc2)n1,18,0,3,2,1,15,11,0,0,0,1,2,2.6458000000000013,94.22320000000002,0.7749945289444885,2.623718422719115,-6.9,77.98
49,CC(CNC(=O)COC(C)(C)C)c1ccsc1,13,0,1,2,1,14,3,0,0,0,1,0,2.7829000000000015,71.44870000000004,0.8783141006108091,2.9438676460709505,-5.1,38.33
50,CC(Cn1ncccc1=O)C[NH+](C)Cc1ccc(Cn2ccccc2=O)cc1,22,0,4,2,0,21,9,0,0,0,0,3,0.8043000000000018,109.36470000000004,0.629966929605001,3.8857340896591186,-6.7,61.33
51,CC(CNc1cncc(OCc2ccccc2)n1)[NH+]1CCCC(N)CC1,20,0,5,1,0,22,6,0,0,0,0,2,1.2521000000000004,103.28080000000006,0.6960350702776988,4.342838060452176,-6.7,77.5
52,CCN1C(=O)N2CCN(C(C)C3NC=NC3N)C23CCCC(C(C)C)C13,19,0,6,1,0,27,2,0,0,0,3,1,1.253900000000002,102.73910000000006,0.78915134655266,5.865993308095068,-6.6,77.2
53,CC(O)C(C)[NH+]1CCCCC1NC(C)C1CCCCC1,17,0,2,1,0,21,0,0,0,0,0,2,1.7089999999999999,83.78420000000007,0.7183328861354312,4.893505988230329,-6.1,36.7
54,COC(=O)C(C)Nc1[nH+]c(Sc2cccc(Br)c2)cc2ncc(N)nc12,17,0,5,2,2,19,9,0,0,0,0,3,2.9132,103.87180000000002,0.5941598593411123,4.031506638359836,-7.4,104.27
55,Cc1ccc([N+](=O)[O-])cc1C([NH2+]C1CC1)c1ccccc1F,17,1,2,2,0,17,7,0,1,0,0,2,2.857520000000001,81.02380000000004,0.6816580188204296,3.506827689140163,-6.3,59.75
56,CCOC(=O)c1c(C)cnn1-c1c(N)ncnc1C[NH+](C)C,14,0,6,2,0,17,6,0,0,0,1,1,-0.625879999999998,80.77460000000002,0.7137626145530465,3.7054341264175275,-6.1,100.36
57,C[NH+](C)C(Cn1cccn1)C(C)(C)C,11,0,3,0,0,12,2,0,0,0,1,0,0.4423000000000006,58.280700000000046,0.744511022936718,4.289838126465966,-4.8,22.26
58,COc1ccccc1C(Cc1ccccc1)NC=O,16,0,1,2,0,13,7,0,0,0,0,2,2.7250000000000005,75.08070000000004,0.8059454472461333,2.3800454410173018,-6.2,38.33
59,CC(C)(OC(=O)c1ccc(-c2ccccc2)[n+]([O-])c1)c1ccccc1,21,0,1,3,0,17,10,0,0,0,0,3,4.079100000000003,95.72150000000003,0.41058640889149356,2.452048635959958,-7.4,53.239999999999995
60,c1cc(-c2ccsc2NC2CCc3scnc32)[nH]n1,13,0,4,0,2,16,6,0,0,0,4,0,3.6941000000000015,78.69940000000003,0.7724695943689249,3.844171447642257,-6.6,53.6
61,COc1cc(CN2CCN(Cc3cc(N)cs3)CC2=O)cc(OC)c1,18,0,3,3,1,21,6,0,0,0,1,2,2.1919000000000004,98.97140000000003,0.8542135459637661,2.5258252340097958,-6.3,68.03
62,COc1c(NCC(=O)N2CCC(C)n3nccc3C2)cccc1S(C)(=O)=O,18,0,4,4,1,21,8,0,0,0,1,1,1.7005999999999994,101.56550000000004,0.832464572096285,3.318001955834303,-6.6,93.53
63,CC(CSc1nc[nH]n1)(c1ccccc1)c1nnc(N)[nH]1,13,0,7,0,1,16,7,0,0,0,2,1,1.6032999999999995,80.79780000000002,0.6175712792932757,4.0928342071144534,-6.5,109.16
64,Cc1c(NC(C)c2cc(OC(F)F)cc(N3CCOCC3)c2)sc2c1CCC(C)C2,23,2,2,2,1,28,5,0,0,0,1,3,5.792420000000006,118.38870000000007,0.6212285093549851,3.589481561897543,-7.5,33.730000000000004
65,CC(c1ccccn1)C1CCCCC1NCc1cccc(OCC(F)F)n1,21,2,3,1,0,23,6,0,0,0,0,3,4.572600000000004,100.97370000000006,0.7340283450680789,3.748340979416385,-7.5,47.040000000000006
66,CC(C)NCC(=O)NC1=NN=CS1(C)c1nc2ccccc2n1C,16,0,6,1,1,19,7,0,0,0,2,1,1.7936999999999994,99.70340000000004,0.8852134602256929,3.9600626257704565,-6.4,83.66999999999999
67,CC(C)CN1CCOC(c2ccnc(NC(C)C)n2)C1,15,0,4,1,0,18,3,0,0,0,0,2,2.3262,80.76170000000005,0.895549468842483,3.1305718882888183,-6.4,50.28
68,CC1CN(C(=O)C[NH+]2CCSC(C(=O)[O-])C2)CCO1,12,0,2,4,1,18,2,0,0,0,0,2,-3.0160999999999953,68.81070000000004,0.598466048268829,5.255646086814613,-5.5,74.11000000000001
69,COc1c([N-]S(C)(=O)=O)ncnc1N1CCCC1,10,0,4,3,1,14,5,0,0,0,1,1,1.0502,67.89380000000003,0.8131647214528861,3.3546083490688385,-5.5,86.49000000000001
70,NC1NC(O)(C2CC2=O)c2ccccc2C1=O,12,0,2,3,0,14,5,0,1,0,0,2,-0.5085999999999999,58.89440000000002,0.6062588795139289,4.0347091785287725,-6.5,92.41999999999999
71,CC(C)[NH2+]Cc1ccc(CC(N)=O)cc1S(=O)(=O)C1CCCC1,17,0,2,3,1,18,6,0,0,0,1,1,0.9025000000000005,89.54760000000005,0.7727230976595058,3.2904958169298784,-6.4,93.84
72,O=C(CCC(=O)N1CCCCCC1)NCC1COCCO1,15,0,2,4,0,20,2,0,0,0,0,1,0.7008000000000008,77.85070000000005,0.8111406282887411,2.6501943584385383,-6.2,67.87
73,Cc1cc(C[NH2+]C2CCN(C(C)C3CC3)CC2)ccc1O,18,0,2,1,0,20,3,0,1,0,0,2,2.02692,85.25420000000005,0.8705051698931758,3.8779273953932494,-6.1,40.08
74,COc1cccc(Br)c1CNC(O)c1occ(C)c1C,15,0,1,3,1,16,5,0,0,0,1,1,3.448240000000002,80.67550000000003,0.8189423593752172,3.417737747429676,-5.7,54.629999999999995
75,Cc1ccc(C(Cc2ccccc2)S(=O)(=O)c2nnc(C)[nH]2)cc1,18,0,3,2,1,16,10,0,0,0,1,2,3.179240000000001,92.37150000000003,0.7731703030809021,3.097635422420689,-7.7,75.71000000000001
76,CC1CC(C(=O)NCCc2ccc3c(c2)OCCO3)CC(C=Cc2ccccc2)O1,25,0,1,4,0,25,8,0,0,0,0,4,4.013600000000003,116.68070000000004,0.7860516405189201,3.487604125625859,-7.4,56.790000000000006
77,CC(=C1OC2C=CC=CC23C=CC=CC13)S(=O)(=O)C(C)Cc1cccc(O)c1,23,0,0,4,1,21,10,0,0,0,1,3,4.2229000000000045,110.24860000000001,0.8275337945741386,5.313857982832088,-7.8,63.60000000000001
78,CCc1cccc(C[NH+]2CC(C)CCC2C)c1NC(C)=O,18,0,2,1,0,18,4,0,0,0,0,2,2.4107000000000003,87.51740000000005,0.8766755120006501,4.330483449273539,-6.1,33.54
79,Cc1ccc(OCc2nccn2CC(=O)N(C)C)cc1,15,0,3,2,0,15,6,0,0,0,1,1,1.85872,76.43200000000003,0.835100280886388,2.075955355830997,-6.3,47.36000000000001
80,CN1C(=O)COc2ccc(C[NH2+]C3CCN(c4ccc(F)c(Cl)c4)CC3)cc21,21,1,3,2,1,24,7,0,0,0,0,4,2.566700000000001,107.62140000000002,0.8516492057646039,3.24794735235497,-7.0,49.39000000000001
81,CS(=O)(=O)c1ccc(Oc2cc(NC(=O)Nc3ccc(C#N)cc3)ccn2)cc1,20,0,4,4,1,18,12,1,0,0,0,3,3.7930800000000016,107.6612,0.6623511829794588,2.1796519759302306,0.0,121.17999999999999
82,CC(O)c1ncn(CC(=O)NC2CC2c2ccc(Br)s2)n1,13,0,4,2,2,18,5,0,1,0,2,0,1.8276999999999994,81.96350000000002,0.8405686617884027,3.939072708815867,-6.6,80.04
83,CC(=O)Nc1ccccc1-n1ncc2c1CCS2(=O)=O,13,0,3,3,1,14,8,0,0,0,2,1,1.1604999999999999,73.62450000000004,0.8999702327406208,2.7427119492375915,-6.7,81.06
84,CCOc1cccc(C(=O)NCC2Cc3ccccc3CO2)c1,19,0,1,3,0,18,7,0,0,0,0,3,2.9566000000000017,88.66720000000005,0.923300219760676,2.5013601802881418,-6.8,47.56
85,COC(=O)C1(O)[NH2+]CCCC1([NH3+])C12CCC(C1)C(C(N)=O)C2,15,0,3,4,0,22,2,0,0,0,2,1,-2.5223999999999958,75.68670000000003,0.4276667658687029,6.428985287329796,-6.2,133.87
86,CC(Br)c1scnc1C(S)(S)c1ccccc1F,12,1,1,0,4,14,5,0,0,0,1,1,4.7988000000000035,84.60800000000002,0.4533067982357071,3.83077124416402,-4.6,12.89
87,Cc1cc(C(=O)N2CCCC(c3ncc[nH]3)C2)ccc1O,16,0,3,2,0,17,6,0,0,0,1,2,2.443520000000001,79.31000000000003,0.8901189274887161,2.7859405375053754,-6.5,69.22
88,Cc1coc(C(NC(=O)N2CCCCC2c2ccc(F)cc2)C(C)O)c1C,21,1,2,3,0,23,6,0,0,0,1,2,4.394240000000004,100.83350000000006,0.8338672444321256,3.6228379498305845,-7.3,65.71000000000001
89,COc1ccc(CN2CCOc3ccc(C)nc3C2=O)cc1OC,18,0,2,4,0,19,7,0,0,0,0,2,2.4420200000000003,88.75550000000004,0.862581369107682,2.2431497723158103,-6.5,60.89
90,Cc1cccc(N2CCC(C#N)(C(=O)N(C)C3CCS(=O)(=O)C3)C2)c1,18,0,3,3,1,20,6,1,0,0,2,1,1.3606,95.88380000000004,0.8118951773506402,3.6073194617751057,0.0,81.47999999999999
91,C[NH+](C)CC(O)c1nc(CSC(C)(C)C)cs1,12,0,2,1,2,15,2,0,0,0,1,0,1.3527000000000002,75.79950000000005,0.8517827212265044,4.438172729682991,-5.2,37.56
92,CC(NC(=O)Nc1ccc(CO)cc1)c1ccc(Cl)cc1F,16,1,2,2,1,16,7,0,0,0,0,2,3.8541000000000016,84.34420000000004,0.8002519129751762,2.326365898471815,-6.8,61.36
93,CC(C)C[NH+](CC(=O)N1CCCC1)Cc1ccc(Cl)cn1,16,0,3,1,1,18,4,0,0,0,1,1,1.3982999999999994,84.29970000000004,0.8622493637013827,3.836686978183339,-5.9,37.64
94,CCC(=O)n1ncc2nc(NCc3ccccc3[N+](=O)[O-])ncc21,15,0,6,3,0,17,9,0,0,0,1,2,2.3968,86.66360000000003,0.5649365997837638,2.6849316727682986,-6.5,115.84
95,CC(C)(C)c1cc(C(=O)NC(C(=O)[O-])c2ccccc2)[nH]n1,16,0,3,3,0,16,7,0,0,0,1,1,0.9281999999999995,78.94390000000003,0.877196003160627,3.2028233511830386,-6.4,97.91000000000001
96,COC(=O)C(Cc1ccccc1[N+](=O)[O-])Nc1ccccc1,16,0,2,4,0,15,8,0,0,0,0,2,2.7910000000000004,82.66910000000003,0.5037539961244378,2.363846031083783,-6.8,81.47
97,Cc1cc(C)cc(CC(=O)NC2CCCC2(C)N2CNC(=O)C2)c1,19,0,3,2,0,21,5,0,0,0,2,1,1.66264,93.52240000000005,0.8831149004487143,3.724990362189689,-7.2,61.440000000000005
98,Cc1cncc(C(N)N)c1,7,0,3,0,0,7,3,0,0,0,0,1,0.30601999999999996,40.089800000000004,0.5472099387720606,2.6508898794960274,-4.9,64.92999999999999
99,CC(C)(F)c1ccc(-n2cncc2C(=O)N2CCN(c3ccccc3)CC2)cc1,23,1,4,1,0,23,9,0,0,0,1,3,4.039300000000003,112.25650000000003,0.6729458092388495,2.3708130216139036,-7.6,41.370000000000005
100,CC[NH+](CC)CC(CN1CCOCC1)=C(C)C1CCCC(C)C1,20,0,2,1,0,23,1,0,0,0,0,2,2.3861,97.99270000000007,0.7246400319016143,4.391858906727686,-6.1,16.91
101,Cc1c(NC2CC(=O)CC(C#N)N2)cn(C2CC2)c1C,15,0,4,1,0,18,3,1,1,0,1,1,2.02252,76.36540000000004,0.8829227089322104,4.477104945282998,0.0,69.85
102,CC(NCC(C)(O)C(C)C)c1cc(Cl)cs1,12,0,1,1,2,14,2,0,0,0,1,0,3.459100000000002,71.20850000000004,0.8509031278782894,3.88500098188325,-5.4,32.26
103,O=C(NCC(c1ccccc1)C12NC=NC([O-])=C1C=CS2)C(O)O,16,0,3,4,1,19,7,0,0,0,1,2,-0.6426999999999999,88.53400000000002,0.5269343003831166,4.789995944009098,-7.1,117.01
104,O=C(Nc1nccc2cccc(Cl)c12)c1ccco1,14,0,2,2,1,13,8,0,0,0,1,2,3.733500000000002,73.41420000000004,0.7731530186893815,2.1648220903776636,-7.1,55.13
105,Cc1[nH]c(=O)c(C(=O)C2CCC(C)[NH+](C)C2)cc1C(=O)[O-],15,0,2,4,0,17,5,0,0,0,0,2,-1.4572799999999966,74.40040000000003,0.6659524093068074,4.985393993040117,-6.3,94.5
106,CC(C(=O)N1CCC(COc2ccccc2)CC1)N1CCC(C2CNc3ccccc32)C(=O)C1,28,0,3,3,0,30,8,0,0,0,1,4,3.7928000000000024,133.06269999999998,0.7092689897523489,3.6052194020939012,-7.1,61.88
107,CSCC(NCc1nc(-c2ccccc2)nn1C)c1ccc(F)cc1,19,1,4,0,1,19,8,0,0,0,1,2,3.815100000000003,100.80170000000004,0.6989101520707034,2.825069691711386,-6.5,42.74
108,CCc1n[nH]c(O)c1NC(=O)CC(=O)N1CCCC1C,13,0,4,3,0,17,4,0,0,0,2,0,1.0171999999999999,73.28620000000004,0.7169605933164858,3.327883761415692,-6.4,98.31999999999998
109,Cc1ccc2nc(C3=CC(=O)CCC3(C)[NH+]3CCC(C)CC3)sc2c1,21,0,2,1,1,22,6,0,0,0,1,3,3.424520000000002,104.07470000000005,0.8955857860714628,4.162292985319187,-7.5,34.4
110,O=C(c1cccc(OCC2CC2)c1)N(Cc1ccncc1)c1cccc2c1OCCO2,25,0,2,4,0,25,10,0,1,0,0,4,4.4886000000000035,116.84350000000003,0.5680166235037996,2.503823568353031,-7.6,60.89
111,O=C(NC1CCCC(c2ccccc2)C1)c1cccc(Cl)c1,19,0,1,1,1,17,7,0,0,0,0,3,4.796200000000004,90.35720000000005,0.8664168451024865,2.4827316329524436,-7.0,29.1
112,CC(NCC(C[NH3+])S(C)(=O)=O)c1cccc2ccccc12,16,0,2,2,1,15,7,0,0,0,0,2,1.1455000000000009,86.75260000000004,0.8404364650308567,3.5213966574710653,-5.9,73.81
113,CC1CCNC1[N+](C)(C)CC(=O)Nc1cccc(C(=O)NCc2cocc2-c2ccccc2)c1,27,0,4,3,0,27,10,0,0,0,2,2,3.847000000000002,132.93299999999994,0.4452104783799858,3.743789110456744,-6.6,83.37
114,CCOC(=O)CNC1CCOC2(CCSC2)C1,12,0,1,3,1,17,1,0,0,0,1,1,1.1938,68.28270000000005,0.7686369485242547,4.203460620833295,-5.5,47.56
115,COc1ccccc1-c1ncc(CNC(=O)c2cnns2)s1,14,0,4,2,2,16,8,0,0,0,2,1,2.6002,85.18120000000002,0.7769480107224487,2.505236818725219,-6.2,77.0
116,CC(C(=O)NC(C)(C)c1cccc(Cl)c1)n1nnc2ccccc21,18,0,4,1,1,18,8,0,0,0,1,2,3.6972000000000023,94.85970000000003,0.7860928104546132,2.773928756654497,-6.7,59.81
117,CC[NH+](CC)CCNC(=O)C(C)c1ccccc1Cl,15,0,2,1,1,15,4,0,0,0,0,1,1.4844000000000002,79.78840000000005,0.7809522967901443,3.7908079316036396,-5.4,33.54
118,C[NH+](Cc1ccccc1)CN1CCCC1(C)C#N,15,0,3,0,0,15,3,1,0,0,1,1,1.0368799999999996,71.85770000000004,0.8577977041032706,4.447077434789275,0.0,31.47
119,CCC(=O)Nc1c(NC(=O)C(C)(CC)c2ccccc2)ccc2ccccc12,24,0,2,2,0,20,10,0,0,0,0,3,5.494700000000004,115.58340000000004,0.5988496604346509,2.7794521929919522,-7.3,58.2
120,CC(C(O)c1ccccc1[N+](=O)[O-])S(=O)(=O)c1ccn[nH]1,12,0,3,5,1,14,8,0,0,0,1,1,1.2136999999999998,73.29170000000002,0.6310655639282161,3.7201434953881387,-6.8,126.19
121,CC(C)[NH2+]CC1CN(C2NC(C)(C)CC2(C)C)c2cc(Cl)ccc21,20,0,3,0,1,23,3,0,0,0,2,1,3.3396000000000026,102.86810000000007,0.8723733481129948,4.6675829436610305,-6.1,31.880000000000003
122,O=C(NCc1cccc(F)c1)C(=O)N1CCC(CNC(=O)c2ccoc2)C1,19,1,3,4,0,21,8,0,0,0,2,1,1.3133999999999997,93.97490000000003,0.7734462816328622,2.819720741049089,-7.5,91.65
123,Nc1nnc(C2(N)CNCC(=O)N2Cc2ccccc2)[nH]1,13,0,7,1,0,17,6,0,0,0,1,2,-0.8695999999999993,76.52220000000001,0.5811815288808294,3.758092845197682,-7.2,125.94999999999999
124,CC(C)OC(=O)c1ccc(C(=O)N2CCOC(C)C2)cc1,16,0,1,4,0,17,5,0,0,0,0,2,2.1127000000000002,78.31100000000005,0.8004190711257927,2.383028123712272,-6.1,55.84
125,Cc1oc(C(=O)NCC2NC([N+](=O)[O-])CC2=O)cc1C(=O)[O-],12,0,3,7,0,17,6,0,0,0,2,0,-1.784879999999999,67.43880000000001,0.47721284969766886,4.402233621218414,-7.1,154.60999999999999
