,smiles,C,F,N,O,Other,SINGLE,DOUBLE,TRIPLE,Tri,Quad,Pent,Hex,logP,mr,qed,SAS,score,tpsa,rank
113,COc1ccc2[nH]cc(CCNC(=O)C3CCN(c4ncnc5[nH]cnc45)CC3)c2c1,22,0,7,2,0,26,9,0,0,0,2,3,2.4181,118.18510000000003,0.442560477596,2.640267524396988,-9.3,111.82,0
114,O=C1c2ccc3c4c(ccc(c24)C(=O)N1c1nccs1)C(=O)N(c1nccs1)C3=O,20,0,4,4,2,22,13,0,0,0,2,4,1.957,110.45600000000005,0.389754352103,2.7668248027568327,-10.5,100.54,0
115,CNC(=O)c1cc(NC(=O)c2cc(C)nc3c2c(=O)[nH]n3C)ccc1F,17,1,5,3,0,19,9,0,0,0,1,2,1.32102,93.81510000000002,0.664054471844,2.4595657841548846,-8.9,108.88,0
116,CS(=O)(=O)Nc1cccc(CNC(=O)Cc2n[nH]c(=O)c3ccccc23)c1,18,0,4,4,1,18,11,0,0,0,0,3,1.1535,102.8229,0.594259344095,2.1997662452388305,-8.6,121.02,0
117,COc1ccc2c(COc3ccc4c(=O)c(-c5ccc6c(c5)OCCO6)coc4c3)cc(=O)oc2c1,28,0,0,8,0,28,13,0,0,0,0,6,4.9252,132.27799999999996,0.310394123634,2.5673654611116543,-10.2,97.34000000000002,0
110,O=C1N=C([O-])C(=NNC(=O)C2COc3cc4ccccc4cc3O2)C(=O)N1,17,0,4,6,0,20,10,0,0,0,0,4,-0.5396,90.41040000000002,0.7105478383660001,3.5632987630271096,-9.6,141.51,0
118,CCNC(=O)COc1ccc(NC(N)=O)cc1,11,0,3,3,0,12,5,0,0,0,0,1,0.6921,63.82680000000002,0.71533136596,1.6895349942791815,-6.5,93.45,0
100,Cc1cc(C(=O)OCC[NH+]2CCN(C3=NS(=O)(=O)c4ccccc43)CC2)c2ccccc2n1,24,0,4,4,1,25,12,0,0,0,1,4,1.04962,124.06400000000004,0.58719633169,3.420124932037796,-9.5,93.37,0
98,Cc1cc(C)c(C(=O)NNC(=O)c2cc(-c3ccccc3)on2)c(=O)[nH]1,18,0,4,4,0,18,10,0,0,0,1,2,1.72154,93.40810000000002,0.6254121639600001,2.3690541469979074,-9.1,117.09,0
82,CNC(=O)CN1CCN(CC(=O)Nc2cc(C)on2)CC1,13,0,5,3,0,18,4,0,0,0,1,1,-0.7148800000000001,76.81640000000003,0.778285229868,2.107324194095794,-7.4,90.71,0
83,NS(=O)(=O)c1ccc(CNC(=O)CCc2cccc(F)c2)cc1,16,1,2,3,1,15,9,0,0,0,0,2,1.7221,84.38290000000002,0.848119987581,1.7854404941276822,-8.0,89.25999999999999,0
84,COc1cccc(C(=O)NCCC(=O)Nc2ccccc2C)c1,18,0,2,3,0,16,8,0,0,0,0,2,2.76222,89.75290000000004,0.85682486756,1.5722988262282716,-7.2,67.42999999999999,0
85,Cc1cc(C)n(-c2ccc(N3CCN(C(=O)c4cccc5ccccc45)CC3)nn2)n1,24,0,6,1,0,24,11,0,0,0,1,4,3.39474,120.69250000000004,0.505803984468,2.2690821651408584,-9.4,67.15,0
86,Cc1cccc(C(=O)Nc2ccc(C)c(Cl)c2)c1,15,0,1,1,1,12,7,0,0,0,0,2,4.2091400000000005,75.32120000000003,0.8259282395280001,1.4691028106073,-7.5,29.1,0
87,NS(=O)(=O)c1ccc(CNC(=O)NCCc2cccc(F)c2)cc1,16,1,3,3,1,16,9,0,0,0,0,2,1.515,88.15760000000002,0.7421857633069999,1.870853469891281,-8.2,101.29,0
88,O=C(COc1ccccc1)NCC(=O)N1CCN(Cc2ccccc2)CC1,21,0,3,3,0,21,8,0,0,0,0,3,1.526,103.24570000000004,0.8138036416969999,1.7695986005916744,-7.7,61.88,0
99,Cc1cc2c(c(=O)o1)C=C1CCC(C(C)Cn3cnc(=[NH2+])c4[n-]cnc43)CC1O2,21,0,5,3,0,25,8,0,0,0,1,4,0.59072,104.52140000000004,0.7106383210259999,5.3927791263812574,-9.9,109.84,0
89,Cn1c(=O)c(C(=O)N2CCN(c3ccccc3)CC2)nc2cccnc21,19,0,5,2,0,20,9,0,0,0,0,4,1.2909,99.33750000000002,0.7051458964239999,2.1739427202328905,-8.4,71.33000000000001,0
91,CCCCC(=O)NCc1ccc(S(N)(=O)=O)cc1,12,0,2,3,1,12,6,0,0,0,0,1,1.1404,69.18690000000004,0.822324857456,1.692219507624568,-7.0,89.25999999999999,0
92,Cc1ccc(N2CCN(c3ccc(C)cc3)CC2)cc1,18,0,2,0,0,16,6,0,0,0,0,3,3.63004,86.78400000000005,0.797500056022,1.4205570670123429,-7.0,6.48,0
93,CCOc1ccc(N2CC(NC(=O)NCCC3=c4ccccc4=[NH+]C3)CC2=O)cc1,23,0,4,3,0,24,9,0,0,0,2,2,-0.5554,113.55310000000004,0.59910290201,3.610056148750388,-8.6,84.64000000000001,0
94,O=C(NCCC1C=c2ccc(F)cc2=[NH+]C1=O)c1ccc(S(=O)(=O)N2CCCC2)cc1,22,1,3,4,1,23,11,0,0,0,1,3,-0.9326,110.06270000000002,0.631135434019,3.5849291521441344,-8.5,97.52,0
95,CCN1c2nc3ccccc3nc2C(C2[NH+]=c3ccccc3=[NH+]2)C1[NH3+],19,0,6,0,0,20,9,0,0,0,2,3,-3.4384,91.58650000000004,0.465116317518,4.976460855461824,-7.8,84.6,0
96,CC(=O)Nc1cccc(NS(=O)(=O)c2cccc(C(=O)[O-])c2)c1,15,0,2,5,1,14,10,0,0,0,0,2,0.8093,82.32670000000002,0.8534431086640001,2.2373112015452623,-8.4,115.4,0
97,CNC(=O)CNC(=O)c1ccc(S(=O)(=O)Nc2ccc(C)c(C)c2)cc1,18,0,3,4,1,17,10,0,0,0,0,2,1.58004,99.56640000000002,0.719273469948,1.89925094125131,-8.5,104.37,0
90,CCn1cc(C2CC(=O)NC3C2=C(C)NN3C2[NH+]=c3ccccc3=[NH+]2)cn1,19,0,7,1,0,23,8,0,0,0,3,2,-3.6754,94.47580000000004,0.453561429471,5.213986160680631,-7.8,90.13,0
119,COC(=O)CNC(=O)C1CCCN(C(=O)C2C=c3ccccc3=[NH+]2)C1,18,0,3,4,0,20,7,0,0,0,1,2,-2.9227,88.34040000000005,0.598107946924,3.9302056928740736,-7.0,89.68,0
120,O=C(CCl)NNC(=O)c1cccc(S(=O)(=O)N2CCOCC2)c1,13,0,3,5,2,17,7,0,0,0,0,2,-0.2927,82.34870000000004,0.585732711844,2.13025299412768,-7.5,104.81,0
121,CC(NC(=O)C(NC(=O)C1CC2=c3ccccc3=[NH+]C2C2c3ccccc3C(=O)N12)C(C)C)C(=O)[O-],27,0,4,5,0,29,11,0,0,0,2,3,-2.7155,126.09160000000006,0.427543642026,4.824796840763732,-8.8,132.61,0
144,O=[N+]([O-])c1ccc(OCc2ccccc2)cc1,13,0,1,3,0,11,7,0,0,0,0,2,3.1738000000000017,63.87040000000003,0.5972632899585836,1.4113946823115135,-6.4,52.370000000000005,0
145,NC(=O)c1ccc(NCC(=O)Nc2ccccc2)cc1,15,0,3,2,0,13,8,0,0,0,0,2,1.8360999999999994,78.52130000000002,0.7739306369628765,1.5430453500473096,-6.5,84.22,0
146,O=c1[nH]c(C[NH+]2CCCCC2C2[NH+]=c3ccccc3=[NH+]2)nc2c1SCN2,18,0,6,1,1,23,7,0,0,0,2,3,-4.3772999999999955,95.98850000000003,0.3771612520260029,6.001377999994581,-7.8,90.16,0
147,COC(O)(O)C(O)(O)CNC(=O)N1CCN(c2ccccc2)CC1,15,0,3,6,0,21,4,0,0,0,0,2,-1.5160999999999971,84.97290000000004,0.4120327538294109,2.6643139228711377,-6.7,125.72999999999999,0
148,O=C(Nc1ccc(F)cc1)c1ccncc1,12,1,2,1,0,10,7,0,0,0,0,2,2.473,58.590200000000024,0.8373960269009824,1.4725481409001713,-6.6,41.99,0
149,O=C(Cc1ccccc1)NNC(=O)c1ccncc1,14,0,3,2,0,12,8,0,0,0,0,2,1.0853000000000002,69.99190000000003,0.8062883399856376,1.6962204120559878,-6.9,71.09,0
150,N[NH+]=C(N)CNC(=O)c1ccccc1-c1ccn[nH]c1=O,13,0,6,2,0,14,8,0,0,0,0,2,-2.521799999999998,76.9714,0.1825432761648628,3.0773317560253908,-6.9,140.86,0
143,Nc1ncc(N2CCN(C(=O)C(O)O)CC2)cn1,10,0,5,3,0,15,4,0,0,0,0,2,-1.981899999999998,63.46300000000002,0.5228044143475784,2.58139204137653,-5.7,115.81,0
151,O=C(Cc1ccccc1)NNc1ccccc1,14,0,2,1,0,11,7,0,0,0,0,2,2.3724,68.35340000000004,0.7857513956149396,1.5227327356867093,-6.8,41.13,0
153,O=C1NC2([O-])C=CC=CC2C1CSC1[NH+]=c2ccc3ncccc3c2=[NH+]1,19,0,4,2,1,21,9,0,0,0,2,3,-3.7895999999999956,93.50410000000002,0.5204063010535833,5.737440183726489,-7.2,92.99,0
154,O=S(=O)(c1ccc(O)cc1)N1CCCC1,10,0,1,3,1,11,5,0,0,0,1,1,1.1767,56.09960000000003,0.8249191991688929,1.6543693825401782,-5.7,57.61000000000001,0
155,COc1ccccc1-n1nnnc1C(=O)NN,9,0,6,2,0,12,6,0,0,0,1,1,-0.7256000000000005,57.35960000000001,0.4117226606855733,2.3489252356867105,-6.1,107.95,0
156,CC(N)N,2,0,2,0,0,3,0,0,0,0,0,0,-0.7502,17.836800000000004,0.3612875376364075,2.296061508006442,-3.1,52.04,0
157,CC(=O)Nc1ccc(CCNC(=O)CCc2ccccc2)cc1,19,0,2,2,0,16,8,0,0,0,0,2,2.9365000000000014,92.22240000000004,0.8258581220566066,1.5872509617850206,-7.4,58.2,0
158,NC1(C(=O)N2CC[NH2+]CC2[NH3+])CNCCN1C(=O)Cc1ccc(F)cc1,17,1,6,2,0,23,5,0,0,0,0,3,-3.571399999999997,91.65360000000003,0.4418713069107591,4.763112027610801,-6.6,122.92000000000002,0
159,NC(=O)C(O)CN1CC[NH2+]C(=O)C1([NH3+])c1ccccc1O,13,0,4,4,0,17,5,0,0,0,0,2,-3.9612999999999965,71.24650000000003,0.38427647522439456,4.863320823323361,-6.6,148.11,0
152,COC(=O)c1ccc2ccccc2c1,12,0,0,2,0,9,6,0,0,0,0,2,2.626400000000001,55.28750000000003,0.639758011089733,1.3787552010767516,-6.3,26.3,0
142,Nc1n[nH]c(CN2C(=NO)CNCC2(N)C(=O)[O-])n1,8,0,8,3,0,16,4,0,0,0,1,1,-4.015299999999998,60.354699999999994,0.26931317201705396,4.74714313870423,-6.4,181.60000000000002,0
140,Cc1cccc(NC(=O)NC(=O)c2ccc3ccccc3c2)c1,19,0,2,2,0,15,10,0,0,0,0,3,4.110119999999998,91.61190000000002,0.7200063098909999,1.6931027100367704,-8.4,58.2,0
139,O=C(NNc1ccc(F)cc1)Nc1ccc(C(=O)Nc2ccccc2)cc1,20,1,4,2,0,18,11,0,0,0,0,3,4.2266,103.0143,0.491103506456,1.7717496304770732,-8.8,82.26,0
122,Cc1nccn1-c1ccc(N2CCN(C(=O)Cn3cnc4ccccc4c3=O)CC2)nn1,22,0,8,2,0,25,11,0,0,0,1,4,1.02942,118.68700000000004,0.4830677438180001,2.503722536440602,-8.9,102.04,0
123,CNC(=O)c1ccc(NC(=O)NCCOc2cccc3ccccc23)cc1,21,0,3,3,0,19,10,0,0,0,0,3,3.3999,106.29660000000004,0.575725131189,1.8401212281102115,-8.5,79.46000000000001,0
124,NS(=O)(=O)c1ccc(NC(=O)CCC(=O)N2CCOCC2)cc1,14,0,3,5,1,17,7,0,0,0,0,2,-0.0885,83.07790000000004,0.799429725465,1.927746503743064,-7.7,118.79999999999998,0
125,Cc1ccc(C(=O)NCCc2ccc(O)cc2)cc1F,16,1,1,2,0,14,7,0,0,0,0,2,2.81222,75.28100000000003,0.8937242556999999,1.6668781580288012,-8.1,49.33,0
126,Cc1ccc(C(=O)Nc2cccc(CNC(=O)Nc3ccncc3)c2)cc1,21,0,4,2,0,18,11,0,0,0,0,3,3.96402,105.6696,0.621640940065,1.8100235949741168,-9.0,83.12,0
127,Cc1ccc(C(=O)N2CCCCCC2)cc1,14,0,1,1,0,13,4,0,0,0,0,1,3.01122,65.55050000000004,0.7002866736300001,1.4244899469202377,-6.8,20.31,0
128,Cc1ccc(S(=O)(=O)CC(=O)Nc2nc(-c3ccc4c(c3)CCCC4)cs2)cc1,22,0,2,3,2,21,11,0,0,0,1,3,4.40972,116.0535,0.6276243341009999,2.2561051439494,-9.9,76.13,0
129,CC(C(=O)Nc1ccc2[nH]c(=O)[nH]c2c1)N1CCN(C(=O)c2n[nH]c3ccccc23)CC1,22,0,7,3,0,26,10,0,0,0,2,3,1.5175,120.5813,0.3913896204,2.8595582915761657,-9.1,129.98,0
130,O=C(Nc1nc(-c2ccc3ccccc3c2)cs1)c1ccc(N2C(=O)CCC2=O)cc1,24,0,3,3,1,22,13,0,0,0,2,3,4.869,121.17820000000005,0.450996144069,2.1630529343716294,-9.9,79.37,0
131,O=C(c1nc(-c2cnccn2)no1)N1CCN(c2ncccn2)CC1,15,0,8,2,0,19,9,0,0,0,1,3,0.279,85.47250000000004,0.6794778260600001,2.521941880667286,-8.2,114.03,0
132,Cc1ccc(C2(c3ccccc3)NC(=O)N(CC(=O)NC3CCS(=O)(=O)C3)C2=O)cc1C,23,0,3,5,1,24,11,0,0,0,2,2,1.40214,118.58420000000004,0.669083876133,3.2781890976776134,-9.3,112.65,0
133,CNC(=O)c1cnn(-c2nc(N)c3ncn(C4OC(CO)C(O)C4O)c3n2)c1,15,0,8,5,0,24,7,0,0,0,3,1,-2.4346999999999985,93.257,0.3203311326860454,3.865580213388276,-7.9,186.46,0
134,CC(O)C(NC(=O)C[NH3+])C(=O)[O-],6,0,2,4,0,9,2,0,0,0,0,0,-4.1562,36.37359999999999,0.391746646511,4.706534067942755,-6.2,117.1,0
135,NC(=O)c1ccc(NC(=O)Cc2ccccc2C(=O)[O-])cc1,16,0,2,4,0,14,9,0,0,0,0,2,0.3302,78.06610000000002,0.8464790437049999,2.1462335715625454,-8.0,112.32,0
136,Cc1cccc(C(=O)NCC(=O)Nc2ccccc2Cl)c1,16,0,2,2,1,14,8,0,0,0,0,2,3.0169200000000003,83.59390000000002,0.902074699533,1.5606287573291713,-7.3,58.2,0
137,Cc1cccc(NC(=O)Cn2nnc(-c3ccc(C(N)=O)cc3)n2)c1C,18,0,6,2,0,18,10,0,0,0,1,2,1.6945400000000002,96.3166,0.73212940244,2.074351091149646,-8.7,115.79,0
138,O=C(CN1CCN(C(=O)C2CC2)CC1)Nc1ccccc1C(=O)Nc1ccc(F)cc1,23,1,4,3,0,25,9,0,1,0,0,3,2.5707,115.16890000000004,0.745255189279,1.925164892413585,-8.7,81.75,0
81,Cc1cc(C(=O)NCCN2CC[NH+](C)CC2)c2c(C)nn(-c3ccccc3)c2n1,22,0,6,1,0,24,8,0,0,0,1,3,0.59744,113.73290000000004,0.678729535857,3.133549258870623,-9.1,67.49000000000001,0
80,COCC(=O)NNC(=O)c1ccccc1C,11,0,2,3,0,11,5,0,0,0,0,1,0.40242,58.66390000000003,0.743186316675,1.7135568669567256,-6.4,67.43,0
141,NC(=O)c1ccc(NC(=O)Cc2ccc(F)c(F)c2)c(F)c1,15,3,2,2,0,15,8,0,0,0,0,2,2.384,73.6096,0.910476950041,1.8584472033406008,-8.6,72.19,0
78,NC(=O)C1CCN(C(=O)C2CCN(C(=O)Cc3cccc(F)c3)CC2)CC1,20,1,3,3,0,23,6,0,0,0,0,3,1.3307,97.90640000000003,0.871304796894,2.08744843147365,-9.0,83.71000000000001,0
21,CN(C)c1ccc(C=NNC(=O)CSC2[NH+]=c3ccccc3=[NH+]2)cc1,18,0,5,1,1,18,9,0,0,0,1,2,-2.6663,98.57510000000002,0.411669985889,3.700585851561257,-7.3,72.64,0
22,Cc1nn(C)c(C)c1CNC(=O)NCC(=O)NCC(=O)[O-],12,0,5,4,0,16,5,0,0,0,1,0,-2.29776,70.93710000000003,0.576375572005,2.743227961091512,-7.0,128.18,0
23,CCn1nnnc1COc1cccc(C(=O)NCC(=O)N2CCOCC2)c1,17,0,6,4,0,22,7,0,0,0,1,2,-0.1394,93.99720000000003,0.7405520643600001,2.303502293198968,-7.6,111.47,0
24,COC(=O)Cn1c(=O)c2c(nc3n2CCCN3c2ccc(C)cc2C)n(C)c1=O,20,0,5,4,0,24,8,0,0,0,1,3,1.22834,108.78900000000006,0.62498802748,2.5622318445981485,-9.0,91.36,0
25,O=C1c2ccccc2C(=O)N1c1ccc(S(=O)(=O)NCCc2ccccc2)cc1,22,0,2,4,1,19,13,0,0,0,1,3,3.0082,109.3585,0.6313838198189999,1.908172984542542,-9.2,83.55000000000001,0
26,O=C(COc1ccc(C=NNC(=O)c2ccccc2)cc1)Nc1ccc(F)cc1,22,1,3,3,0,19,12,0,0,0,0,3,3.6071,108.46890000000002,0.464938911836,1.825922064378368,-8.8,79.78999999999999,0
27,O=C(Nc1ccc(N2CC[NH+](CC(=O)N3CCOCC3)CC2)c(C(=O)[O-])c1)c1cccc(Cl)c1,24,0,4,5,1,28,9,0,0,0,0,4,-0.4805,125.35340000000002,0.593323591705,3.411420584889313,-8.5,106.45000000000002,0
20,CNC(=O)NC1=N[NH+]=CNC1C(=O)[O-],6,0,5,3,0,10,4,0,0,0,0,1,-4.9405,43.9838,0.310290354654,5.35187151086251,-6.6,119.62,0
28,Cc1n[nH]c(C2CN(C(=O)c3ccc(=O)n(C)c3)CCO2)n1,14,0,5,3,0,18,6,0,0,0,1,2,0.02552,77.39920000000002,0.868191671339,3.3859333759969337,-9.0,93.11,0
30,Cc1ccccc1-c1ccc(N2CCN(C(=O)Cn3c(=O)oc4ccccc43)CC2)nn1,24,0,5,3,0,25,11,0,0,0,1,4,2.70872,121.47200000000002,0.493724558866,2.346436184083281,-9.5,84.47,0
31,Cc1cc(CNS(=O)(=O)c2ccc(C(=O)[O-])cc2F)no1,12,1,2,5,1,14,8,0,0,0,1,1,-0.03588,65.99600000000001,0.853250505905,2.7431027297439106,-8.3,112.33,0
32,Cc1nn(-c2ccccc2)c(C)c1N1CCN(C(=O)Cc2cccc3ccccc23)CC1,27,0,4,1,0,25,11,0,0,0,1,4,4.53364,129.483,0.462027525541,2.2281751418996585,-10.0,41.370000000000005,0
33,COC(=O)C1C(NC(=O)COCC(=O)[O-])CCN1C(C)=O,12,0,2,7,0,17,4,0,0,0,1,0,-2.9685,65.56470000000002,0.541183705105,3.752110412681372,-5.9,125.07,0
34,CN1CCN(C(=O)C2CC(=O)NC(=O)C2)CC1,11,0,3,3,0,15,3,0,0,0,0,2,-1.1868,59.95070000000003,0.6160125077,2.356103570383928,-8.1,69.72,0
35,Cc1cc(C)nc(NS(=O)(=O)c2ccc(NC(=O)Cc3cccc4ccccc34)cc2)n1,24,0,4,3,1,21,14,0,0,0,0,4,4.22864,125.0382,0.443121738108,2.132303247045133,-9.8,101.05,0
36,CNC(=O)Nc1ccccc1,8,0,2,1,0,7,4,0,0,0,0,1,1.4379,44.520400000000016,0.630807413755,1.3704966142128612,-5.4,41.13,0
29,Cc1cc(C)cc(C(=O)NCC(=O)N2CCC(C(=O)Nc3ccccc3)CC2)c1,23,0,3,3,0,22,9,0,0,0,0,3,2.91054,112.62490000000004,0.812923594368,1.9464050716150323,-9.2,78.51,0
37,CS(=O)(=O)c1ccc(S(=O)(=O)N2CCC(C(=O)Nc3sccc3C(N)=O)CC2)cc1,18,0,3,6,3,21,11,0,0,0,1,2,1.2899,112.50120000000004,0.657037411415,2.289759023357327,-8.8,143.71,0
19,COC(=O)N1CCC(NC(=O)c2cc(S(N)(=O)=O)ccc2C)CC1,15,0,3,5,1,18,7,0,0,0,0,2,0.60302,87.01840000000004,0.8383669271690001,2.1046858217414983,-8.0,118.79999999999998,0
17,CC(O)C(NC(=O)c1ccc(-c2nnn[n-]2)cc1)C(=O)[O-],12,0,5,4,0,15,7,0,0,0,1,1,-2.2751,66.52500000000002,0.664505831903,4.311061909460455,-8.1,142.23,0
79,CCc1ccc(C(=O)Nc2ccc(OC)c(OC)c2)cc1,17,0,1,3,0,15,7,0,0,0,0,2,3.5185,83.31920000000005,0.893012217955,1.4705489659341249,-7.0,47.56,0
1,O=C(Nc1ccccc1)Nc1ccc(NC(=O)c2cccc([N+](=O)[O-])c2)cc1,20,0,4,4,0,18,12,0,0,0,0,3,4.4911,106.57500000000002,0.429930939662,1.7211890831242016,-8.8,113.37,0
2,CCc1ccc(CNC(=O)c2cc(-c3ccc(NC(C)=O)cc3)nc3ccccc23)cc1,27,0,3,2,0,22,13,0,0,0,0,4,5.3526,128.47289999999998,0.424365475799,1.9376458561083112,-9.5,71.09,0
3,NC(=O)CCc1ccc(N)cc1,9,0,2,1,0,8,4,0,0,0,0,1,0.6867,48.36980000000001,0.656413421923,1.6729709320372077,-6.3,69.11,0
4,Cc1cccc(NC(=O)Cn2c(=O)c3c(ncn3Cc3ccccc3)n(Cc3ccccc3)c2=O)c1,28,0,5,3,0,26,14,0,0,0,1,4,3.40342,139.14969999999985,0.379663140685,2.247953559167444,-9.4,90.92,0
5,OCCN1CC(O)C(O)C(O)C1CO,8,0,1,5,0,14,0,0,0,0,0,1,-3.262099999999999,47.553000000000026,0.3326203956682485,3.830646537641803,-6.1,104.39,0
6,CN1C(=O)CC(CNC(=O)CCNC(=O)CC2=c3ccccc3=[NH+]C2)N(C)C1=O,20,0,5,4,0,23,8,0,0,0,1,2,-3.1538,103.62010000000004,0.463990683883,3.989730385602977,-7.8,112.79,0
18,O=C(NCC(=O)N1CCN(c2ccccc2)CC1)c1ccccc1,19,0,3,2,0,18,8,0,0,0,0,3,1.7652,94.01020000000004,0.939677524148,1.6450495072867233,-8.0,52.650000000000006,0
7,NNC(=O)c1ccc(COc2ccc(C(N)=O)cc2)nc1,14,0,4,3,0,14,8,0,0,0,0,2,0.363,75.1825,0.425489695678,1.987707505699445,-7.8,120.33,0
9,Cc1ccccc1CNC(=O)Nc1cccc(S(N)(=O)=O)c1,15,0,3,3,1,14,9,0,0,0,0,2,1.96412,84.85260000000002,0.806994934947,1.7980028023317765,-8.3,101.29,0
11,CCc1nn(C)cc1C(=O)N(CC(N)=O)CC(N)=O,11,0,5,3,0,14,5,0,0,0,1,0,-1.6047,66.87830000000001,0.682034864007,2.713382789678364,-6.8,124.31,0
12,Cc1c(C(=O)Nc2ccc3nc(-c4cc(F)ccc4F)[nH]c3c2)[nH]c2c1C(=O)CCC2,23,2,4,2,0,24,11,0,0,0,2,3,4.91592,112.19710000000002,0.420729285263,2.6184245077982027,-10.3,90.64,0
13,CC1CCN(C(=O)C2CCN(C3[NH+]=c4ccccc4=[NH+]3)CC2)CC1,19,0,4,1,0,22,5,0,0,0,1,3,-2.6453,88.88640000000005,0.656582536953,3.621214122671336,-7.7,51.49,0
14,Cc1ccc(N2NC(N3CCN(C(=O)C4C=c5cc(Cl)ccc5=[NH+]4)CC3)C=CC2=O)cc1C,25,0,5,2,1,27,10,0,0,0,1,4,-0.60236,126.63940000000004,0.662725439131,4.473194861262005,-9.4,69.86,0
15,O=C([O-])C(O)(C(=O)[O-])C(=O)[O-],4,0,0,7,0,7,3,0,0,0,0,0,-6.0328,19.9708,0.347275678402,4.790699152865278,-5.6,140.62,0
16,NS(=O)(=O)c1ccc(CCNC(=O)C(=O)Nc2cc3c4c(c2)CC(=O)N4CCC3)cc1,21,0,4,5,1,23,11,0,0,0,1,3,0.4667,113.97860000000004,0.589775590858,2.5196087433901955,-8.8,138.67,0
8,NC(=O)Nc1ccc(NC(=O)CCc2ccc(F)cc2)cc1,16,1,3,2,0,15,8,0,0,0,0,2,2.8876,82.99880000000002,0.7866756040270001,1.633475714506856,-8.3,84.22,0
38,[NH3+]CCOCC(=O)NC1(C(=O)[O-])CCOC1,9,0,2,5,0,14,2,0,0,0,1,0,-3.7299,49.89080000000002,0.457475327886,4.383977070743216,-6.4,115.33,0
10,Cc1ccc(NC(=O)CCc2cccc(F)c2)c(C)c1,17,1,1,1,0,14,7,0,0,0,0,2,4.01384,79.26670000000003,0.862063820246,1.5896512349518763,-8.0,29.1,0
40,[NH3+]C(CC1=c2cccc(O)c2=[NH+]C1)C(=O)[O-],11,0,2,3,0,12,5,0,0,0,1,1,-4.9928,51.99760000000001,0.435454114077,5.39778301479916,-7.1,101.97,0
62,Cc1ccc(C(=O)Nc2ccccc2)cc1S(N)(=O)=O,14,0,2,3,1,12,9,0,0,0,0,2,1.89472,76.94740000000003,0.90984701818,1.6060881030837455,-7.1,89.25999999999999,0
63,CC(C)(C)c1ccc(C(=O)NNC(=O)c2nn(Cc3ccccc3)c(=O)c3ccccc23)cc1,27,0,4,3,0,24,13,0,0,0,0,4,3.8171,131.62139999999997,0.444572948072,2.145800803961478,-9.7,93.09,0
64,CC(=O)NCCCS(=O)(=O)O,5,0,1,4,1,7,3,0,0,0,0,0,-0.5995999999999997,39.71630000000001,0.447848265705855,2.080638248385142,-5.1,83.47,0
