,smiles,C,F,N,O,Other,SINGLE,DOUBLE,TRIPLE,Tri,Quad,Pent,Hex,logP,mr,qed,SAS,score,tpsa
88,CC(=O)Nc1ccn(Cc2nnc(-c3ccccc3)o2)n1,14,0,5,2,0,15,8,0,0,0,2,1,1.9397999999999995,75.36670000000001,0.7904163074680843,2.1794403417436445,-7.5,85.84
89,CC1Nc2ccccc2N(C(=O)CS(=O)(=O)Cc2ccc(Cl)cc2)C1=O,18,0,2,4,2,18,10,0,0,0,0,3,2.6286000000000014,100.96250000000003,0.8642326952776482,3.0031190988445573,-6.8,83.55000000000001
90,Cc1cn(C2CCCCN2C(=O)c2cscc2-c2ccccc2)c[nH+]1,20,0,3,1,1,20,8,0,0,0,2,2,4.164020000000003,99.40420000000002,0.6973621742239289,3.86062469698009,-7.4,39.38
91,CC(=O)N1CC(C(=O)NC2CCCC(C)C2)CC(c2cccc(N3CCOCC3)c2)C1,25,0,3,3,0,29,5,0,0,0,0,4,3.1701000000000015,122.13870000000007,0.8018243129065025,3.5617995955179556,-7.2,61.88000000000001
92,Cc1cccc(OC(O)O)c1C(=O)NC(C)c1c(C)cccc1F,18,1,1,4,0,18,7,0,0,0,0,2,2.58054,87.05080000000004,0.7350128941511344,2.99903551987979,-6.9,78.78999999999999
93,CC(C)N1CCc2cc(C(=O)NCc3ccccn3)ccc2C1,19,0,3,1,0,18,7,0,0,0,0,3,2.778100000000001,91.09920000000005,0.9443734967879464,2.0810656470997078,-6.2,45.230000000000004
94,CC1COc2ccccc2N1C(=O)C1CCCCN1C(C)C,18,0,2,2,0,20,4,0,0,0,0,3,3.0634000000000015,88.36600000000006,0.8415047221092825,3.163933928237803,-6.4,32.78
95,Cc1cccc(-c2cccc(NC(=O)C(C)NC(=O)c3n[nH]c(C)n3)c2)c1,20,0,5,2,0,19,10,0,0,0,1,2,2.8455399999999997,103.29260000000002,0.6488423158676353,2.7020387493565696,-7.9,99.77
96,CC(NCC(=O)N1CCCC1)c1ccccc1OCc1ccnn1C,19,0,4,2,0,21,6,0,0,0,2,1,2.2721,96.21370000000007,0.8385309569728697,2.7756908455575395,-6.1,59.39000000000001
97,CN(CC(=O)NC1CCCC1)C(=O)Cc1ccc2ccccc2c1,20,0,2,2,0,19,7,0,0,0,1,2,2.8995000000000006,95.68770000000005,0.9191980156982147,1.9616274528194477,-6.5,49.410000000000004
98,CC1CN(C(=O)c2cc3cc(Cl)c(Cl)cc3[nH]2)CC12CCNC(=O)C2,18,0,3,2,2,22,6,0,0,0,2,2,3.463000000000001,98.06290000000006,0.7959361849811561,4.136649890553995,-6.8,65.2
99,Cc1cc(C)cc(C(C)SC2C=NC=NC2=O)c1,14,0,2,1,1,13,6,0,0,0,0,2,3.1055400000000013,77.70100000000002,0.8376360326041769,4.171774086372985,-6.2,41.79
100,C=Cc1nn(Cc2cccc(Cl)c2Cl)c(C)c1C,14,0,2,0,2,13,6,0,0,0,1,1,4.498040000000003,77.35600000000004,0.8096376084543074,2.6180920350970958,-5.5,17.82
101,CC1CCC(N(C)C(=O)C(N)C=C2CCSCC2)CC1,16,0,2,1,1,19,2,0,0,0,0,2,2.8042000000000016,86.80740000000004,0.8146695954191151,3.7640482619151916,-5.6,46.33
102,CC[NH+](CC)CN(Cc1cccc(Cl)c1C)C(C)C,16,0,2,0,1,16,3,0,0,0,0,1,2.7410200000000016,83.77970000000006,0.7563464454853808,3.4518353688638834,-5.2,7.680000000000001
103,O=C(NC1CC1)c1cccc(S(=O)(=O)Cc2cccc3ccccc23)c1,21,0,1,3,1,18,11,0,1,0,0,3,3.7059000000000024,101.76800000000003,0.7496872479022274,1.950557555991729,-6.6,63.24
104,O=C(c1cccc(O)c1)c1cccc(Cl)c1,13,0,0,2,1,10,7,0,0,0,0,2,3.276600000000001,62.991300000000024,0.8072404806771969,1.6572900138098703,-6.3,37.3
105,Cc1ccccc1NC(=O)c1ccnn1-c1ccccc1C(=O)N1C(C)CCC1O,23,0,4,3,0,23,10,0,0,0,2,2,3.375920000000003,113.56850000000006,0.6979113165478037,3.278746177282157,-6.9,87.46000000000001
106,O=C(C[n+]1ccccc1N1CCCCC1c1ccco1)Nc1ccccc1,22,0,3,2,0,21,9,0,0,0,1,3,3.937400000000003,104.35470000000002,0.6996541572542397,3.0550949942958416,-6.9,49.36
107,Cc1nc(NCc2cccc(C[NH+](C)C)c2)sc1N(C)C,16,0,4,0,1,17,5,0,0,0,1,1,1.77412,91.46140000000005,0.8531621413076974,3.4732422941722225,-6.1,32.6
108,CC(=O)NC(CNS(=O)(=O)c1cncc(C)c1)c1ccccc1C,17,0,3,3,1,16,9,0,0,0,0,2,1.8541399999999997,91.89920000000005,0.8346633122635753,2.783870839944342,-6.0,88.16000000000001
109,COc1cccc(C(=O)NC2C[NH2+]CC2[NH3+])c1,12,0,3,2,0,14,4,0,0,0,1,1,-2.0188999999999977,62.58370000000002,0.5670170956634408,4.242834472990857,-6.0,82.58
110,CC1CN(C(=O)NCC2CN(C3CC3)CC2=O)CC(C(=O)N2CCCCC2)O1,20,0,4,4,0,28,3,0,1,0,1,2,0.46110000000000073,102.82970000000006,0.7517745008333963,3.8704111548558107,-6.8,82.19
111,CC([NH2+]C(C)c1ccccc1)Oc1ccccc1C=O,17,0,1,2,0,14,7,0,0,0,0,2,2.5485000000000007,78.70190000000004,0.6472704168802322,3.561455346460768,-5.2,42.91
112,O=[N+]([O-])c1cccn2c(C3CCCC3O)nnc12,11,0,4,3,0,15,5,0,0,0,2,1,1.2658999999999998,62.24020000000002,0.6375488992725102,3.480575172345837,-6.5,93.56
113,Cc1cn(-c2ccccc2)nc1CC(=O)N1CCCC(C)C1[NH3+],18,0,4,1,0,19,6,0,0,0,1,2,1.5497199999999998,88.79210000000003,0.9340903130172346,3.6355990250708805,-6.8,65.77000000000001
114,Cc1[nH+]ccn1CCC(=O)N1CC(C(N)=O)CCC1C(F)F,14,2,4,2,0,19,4,0,0,0,1,1,0.35832000000000025,73.76510000000002,0.850780611997246,4.470952786798597,-6.0,82.47
115,CCOc1cccc(N2CCN(C(=O)c3occ(C)c3C)CC2)c1,19,0,2,3,0,20,6,0,0,0,1,2,3.2575400000000023,93.90950000000004,0.8641236796569801,2.318305880913096,-6.1,45.92
116,COc1ccc(CN(CC(=O)N2CCCC2)Cc2cccnc2)cc1Cl,20,0,3,2,1,21,7,0,0,0,1,2,3.3682000000000025,102.16900000000003,0.7461001698415072,2.1137211817713535,-6.8,45.67
117,CCN(C=C=O)CC,6,0,1,1,0,5,2,0,0,0,0,0,0.6735,33.18449999999999,0.5013300636256589,3.8579061325127206,-3.6,20.310000000000002
118,Cc1cccc(C)c1CC(C)NC(=O)c1nc(N)n[nH]1,14,0,5,1,0,15,6,0,0,0,1,1,1.3647399999999998,77.34330000000001,0.7833142204273369,2.927971593583523,-7.8,96.69
119,Cc1nc(C(C)n2c(=O)oc3cccc([N+](=O)[O-])c32)no1,12,0,4,5,0,16,7,0,0,0,2,1,1.8034199999999998,69.97640000000001,0.5327308839784971,3.440036346523942,-6.8,117.2
120,CCC(=O)N(C)C(C)Oc1cc(F)cc(F)c1,12,2,1,2,0,13,4,0,0,0,0,1,2.5580000000000007,59.50900000000003,0.7604918112823512,2.9690588835291454,-5.6,29.540000000000003
121,C=CC(=O)Nc1cccc(C(=O)Nc2cccc3c(-c4ccoc4)n[nH]c23)c1,21,0,4,3,0,19,12,0,0,0,2,2,4.199700000000002,107.0176,0.4571564787067476,2.5636536985088174,-6.8,100.02000000000001
122,CN(Cc1ccncc1)c1ccccc1-n1nccc1-c1ccccc1,22,0,4,0,0,18,11,0,0,0,1,3,4.570700000000004,105.34400000000002,0.5335256343482618,2.2981263925605635,-6.9,33.95
123,CCC([NH2+]C1CCN(C(=O)Nc2cccc(Cl)c2)C1)c1cnn(C)c1,18,0,5,1,1,21,6,0,0,0,2,1,2.3944,98.61410000000005,0.8572074808097381,3.9414035260268356,-6.6,66.77000000000001
124,CC(C)(NC(=O)Cn1nc2ccccn2c1=O)c1ccccc1Br,17,0,4,2,1,18,8,0,0,0,1,2,2.3099999999999996,94.76270000000004,0.7448458486096368,2.533511793657066,-6.6,68.4
125,CC1COCC(C)N1C(=O)CC(c1cccc(Cl)c1)[NH+](C)C,17,0,2,2,1,19,4,0,0,0,0,2,1.5514999999999999,88.20970000000005,0.9111484162072615,4.328896422102397,-6.0,33.98
126,CCOC(=O)Nc1cccc(-n2c(N3CCCC3C(C)C)n[nH]c2=O)c1,18,0,5,3,0,22,6,0,0,0,2,1,2.753800000000001,100.03540000000005,0.8562880766074011,3.095844256905676,-7.2,92.25
