,smiles,C,F,N,O,Other,SINGLE,DOUBLE,TRIPLE,Tri,Quad,Pent,Hex,logP,mr,qed,SAS,score,tpsa,rank
121,Nc1nc(=O)c2ncn(COCCO)c2[nH]1,8,0,5,3,0,13,4,0,0,0,1,1,-1.3318000000000003,55.59890000000001,0.554385971786765,2.7266715522714087,-6.3,119.05,0
122,Nc1ccc(C(=O)NCC(=O)O)cc1,9,0,2,3,0,9,5,0,0,0,0,1,0.0831999999999996,50.82340000000001,0.5940584768895217,1.6145417192953762,-6.2,92.42,0
123,Cn1c(=O)c2[nH]cnc2n(C)c1=O,7,0,4,2,0,10,4,0,0,0,1,1,-1.0397000000000003,46.57570000000001,0.5624722357827983,2.5435777719868486,-6.4,72.68,0
106,NS(=O)(=O)c1cccc(NC(=O)Nc2ccc(F)cc2)c1,13,1,3,3,1,13,9,0,0,0,0,2,2.1171,76.85660000000001,0.8089840291436334,1.689676246426865,-7.9,101.29,0
124,CNC(=O)c1cnn(-c2nc(N)c3ncn(C4OC(CO)C(O)C4O)c3n2)c1,15,0,8,5,0,24,7,0,0,0,3,1,-2.4346999999999985,93.257,0.3203311326860454,3.865580213388276,-7.9,186.46,0
105,NS(=O)(=O)c1ccc(NC(=O)Nc2ccc(F)cc2)cc1,13,1,3,3,1,13,9,0,0,0,0,2,2.1171,76.85660000000001,0.8089840291436334,1.625442028920233,-7.3,101.29,0
103,O=C(CC(c1ccccc1)c1ccccc1)N1CCN(S(=O)(=O)c2ccccc2[N+](=O)[O-])CC1,25,0,3,5,1,24,13,0,0,0,0,4,3.6499,127.77920000000005,0.370286586827,2.2142492922644124,-9.4,100.83,0
86,Cc1cccc(NC(=O)Nc2cccc(CNC(=O)c3c(-c4ccccc4)noc3C)c2)c1,26,0,4,3,0,23,13,0,0,0,1,3,5.53244,128.1086,0.357130062406,2.100548575762492,-9.4,96.26,0
87,NC(=O)c1cccc(NCC(=O)N2CCCCCC2)c1,15,0,3,2,0,16,5,0,0,0,0,1,1.6,78.49760000000003,0.883768143939,1.851583811585769,-7.8,75.42999999999999,0
88,Cc1ccc(C(=O)N2CCN(c3cc(Cl)nc(N)n3)CC2)cc1,16,0,5,1,1,18,7,0,0,0,0,3,1.98302,90.7499,0.8561263331300001,2.0310474652815262,-8.7,75.35000000000001,0
89,Cn1nc(C(=O)NNC(=O)CNC(=O)COc2ccccc2)c2ccccc2c1=O,20,0,5,5,0,21,11,0,0,0,0,3,-0.1103,107.53960000000004,0.502110484078,2.142924892466697,-8.0,131.42000000000002,0
90,Fc1cccc(-c2nnn(-c3nc(-c4cccnc4)nc4ccccc34)n2)c1,20,1,7,0,0,19,13,0,0,0,1,4,3.4736,100.875,0.473693490475,2.399335996933284,-10.1,82.27,0
91,O=C(NCc1ccccc1F)c1ccc(F)cc1,14,2,1,1,0,12,7,0,0,0,0,2,2.8948,63.97020000000003,0.8800968399770001,1.4429240232769835,-7.5,29.1,0
92,NC(=O)NC(Cc1ccc(O)cc1)C(=O)[O-],10,0,2,4,0,11,5,0,0,0,0,1,-1.2785,53.324900000000014,0.62207486937,2.9132282904537377,-7.6,115.48000000000002,0
93,O=C(C1=CC2=CC=NC2C=C1)N1CCCC(CN2CC(CCO)N[NH2+]2)C1,19,0,5,2,0,24,5,0,0,0,2,2,-0.8498,99.01490000000004,0.585649440428,5.127259113083754,-9.6,84.78,0
94,O=C(Cc1cccc2ccccc12)NNC(=O)c1ccc(Cn2nnc(-c3ccccc3)n2)cc1,27,0,6,2,0,24,15,0,0,0,1,4,3.5453,132.05789999999993,0.3670695814,2.2266944959484025,-9.9,101.8,0
95,Cc1ccc(NC(=O)CN2CCN(C(=O)Nc3ccc(C)cc3)CC2)cc1,21,0,4,2,0,21,8,0,0,0,0,3,3.09164,108.01940000000003,0.863106400814,1.7376939938060565,-8.4,64.68,0
96,Cn1ncc(C(=O)[O-])c1C(=O)N1CCN(S(C)(=O)=O)CC1,11,0,4,5,1,16,6,0,0,0,1,1,-2.499,69.85880000000003,0.6432273405969999,2.795816147904697,-6.4,115.64,0
97,O=C(CN1CCN(C(=O)C2CC2)CC1)Nc1ccccc1C(=O)Nc1ccc(F)cc1,23,1,4,3,0,25,9,0,1,0,0,3,2.5707,115.16890000000004,0.745255189279,1.925164892413585,-8.7,81.75,0
98,O=C(NCc1ccc2c(c1)OCO2)c1ccc(-c2ccc3ccccc3c2)[nH]c1=O,24,0,2,4,0,22,12,0,0,0,1,4,3.8538,113.73990000000003,0.529807934085,2.209167039731195,-9.4,80.42,0
99,COc1ccccc1NC(=O)NNC(=O)Cc1cccc2ccccc12,20,0,3,3,0,18,10,0,0,0,0,3,3.2438,100.94310000000002,0.6226428120499999,1.880164258694432,-8.8,79.46000000000001,0
100,COc1cccc(C(=O)N2CCN(C(=O)c3c[nH]c(=O)[nH]c3=O)CC2)c1,17,0,4,5,0,20,8,0,0,0,0,3,-0.33,92.4844,0.8072957916050001,2.1393521448904256,-7.8,115.57,0
101,COc1ccc(-n2c(=O)c3ccccc3n(Cc3cccc(C)c3)c2=O)cc1,23,0,2,3,0,20,11,0,0,0,0,4,3.51772,110.63800000000003,0.538140660536,1.9160131215857383,-9.2,53.23,0
102,Cn1nc(C(=O)N2CCN(C(=O)c3ccco3)CC2)c2c1-c1ccccc1OC2,21,0,4,4,0,24,9,0,0,0,2,3,2.1707,103.491,0.669921572112,2.4690940424003465,-9.0,80.81000000000002,0
104,CC(=O)c1ccc(NC(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1,15,0,3,4,1,14,10,0,0,0,0,2,2.1806,86.90310000000001,0.7429707915823873,1.708590322424385,-8.2,118.36,0
85,NS(=O)(=O)c1ccc(NC(=O)CNC(=O)Cc2cccc3ccccc23)cc1,20,0,3,4,1,18,12,0,0,0,0,3,1.7846,107.1066,0.5916498215899999,1.9015592486548727,-8.6,118.36,0
125,CC(=O)Oc1ccccc1C(=O)O,9,0,0,4,0,8,5,0,0,0,0,1,1.3101,44.71030000000002,0.5501217966938848,1.580039750008826,-6.8,63.60000000000001,0
127,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,24,1,4,3,0,26,10,0,1,0,0,4,2.3474000000000004,116.77720000000006,0.6830916301031819,2.3691820298008377,-9.2,86.37,0
150,OCC(O)C(O)C(O)C(O)CO,6,0,0,6,0,11,0,0,0,0,0,0,-3.5854000000000004,38.198800000000006,0.2612626527203185,3.557602921803351,-5.3,121.38,0
151,OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,12,0,0,11,0,24,0,0,0,0,1,1,-5.395599999999993,68.64140000000003,0.2378914345193498,4.478479999959962,-7.2,189.53,0
152,NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(O)C(O)C1O,18,0,4,11,0,35,0,0,0,0,0,3,-7.2913999999999985,107.7922,0.1668536519334857,5.052004378026604,-7.2,282.61,0
153,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,10,0,2,8,0,15,4,0,0,0,0,0,-2.071199999999996,63.423200000000016,0.333294737123963,2.171402762983991,-5.6,155.68,0
154,CC(=O)NC1C(N=C(N)N)C=C(C(=O)O)OC1C(O)C(O)CO,12,0,4,7,0,19,4,0,0,0,0,1,-3.7854999999999976,76.89370000000001,0.1880416036917635,4.28385535042811,-7.0,200.72,0
155,O=C1C(N(CO)C(=O)NCO)N(CO)C(=O)N1CO,8,0,4,7,0,16,3,0,0,0,1,0,-3.6125,56.58290000000002,0.2568014736814685,4.201658783674644,-6.4,153.88,0
156,NC(=O)C1CCCN1C(=O)C(Cc1cnc[nH]1)NC(=O)C1CCC(=O)N1,16,0,6,4,0,22,6,0,0,0,3,0,-1.808099999999996,89.31650000000003,0.4703300603695735,3.498751964284464,-7.3,150.28,0
157,CC(CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,11,0,4,4,0,16,4,0,0,0,0,2,-2.708299999999996,63.77440000000002,0.5400927830602834,3.33989461799417,-7.1,98.82,0
158,O=C(OCc1ccccc1)c1ccc(O)cc1,14,0,0,3,0,11,7,0,0,0,0,2,2.749200000000001,63.66830000000004,0.8214760330937975,1.4005127356867106,-7.1,46.53,0
159,COC(=O)c1ccc(O)cc1,8,0,0,3,0,7,4,0,0,0,0,1,1.1788,39.446300000000015,0.6143884490200855,1.3867695670664606,-6.0,46.53,0
160,NCC(=O)O,2,0,1,2,0,3,1,0,0,0,0,0,-0.9703,16.6902,0.421170887936547,2.0515053053652874,-3.9,63.32000000000001,0
161,Oc1ccc(OCc2ccccc2)cc1,13,0,0,2,0,10,6,0,0,0,0,2,2.9712000000000014,58.88080000000004,0.8248951292816564,1.2957922097130066,-7.0,29.46,0
162,O=C(Oc1ccccc1)c1ccccc1O,13,0,0,3,0,10,7,0,0,0,0,2,2.611400000000001,59.50730000000003,0.6170368785141781,1.4814789101309422,-6.7,46.53,0
163,NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CN)C(O)C(O)C3N)C2O)C(N)C(O)C1O,23,0,6,13,0,45,0,0,0,0,1,3,-8.895300000000017,138.35600000000002,0.114512756987258,5.5444272426972745,-7.7,353.11,0
164,Nc1ncn(C2OC(CO)C(O)C2O)c(=O)n1,8,0,4,5,0,15,3,0,0,0,1,1,-3.168,53.71380000000001,0.4262474653048269,3.687407323630228,-6.9,143.72000000000003,0
165,Nc1ccc(C(=O)O)cc1,7,0,1,2,0,6,4,0,0,0,0,1,0.967,37.81370000000001,0.5665891872452881,1.4381001359062822,-5.9,63.32000000000001,0
166,O=C(O)Cc1ccccc1,8,0,0,2,0,6,4,0,0,0,0,1,1.3137,37.78180000000001,0.6651802326447549,1.2107567293128767,-5.8,37.3,0
149,Cn1nnc2c(C(N)=O)ncn2c1=O,6,0,6,2,0,10,5,0,0,0,1,1,-2.078099999999999,44.5409,0.5601191738811692,2.827056699052461,-6.9,108.17000000000002,0
126,O=C(OCc1ccccc1)c1ccccc1,14,0,0,2,0,10,7,0,0,0,0,2,3.0436000000000014,62.00350000000004,0.7307975714616393,1.206194956526728,-6.5,26.3,0
148,Nc1ccc(S(N)(=O)=O)cc1,6,0,2,2,1,6,5,0,0,0,0,1,-0.0838,42.2276,0.5805509816764027,1.694442246111553,-5.6,86.18,0
145,O=C(O)CCCc1ccccc1,10,0,0,2,0,8,4,0,0,0,0,1,2.0939,47.01580000000003,0.7394137316906195,1.2931225568829523,-6.2,37.3,0
128,O=C(O)c1ccccc1,7,0,0,2,0,5,4,0,0,0,0,1,1.3848,33.4013,0.6106035394285075,1.0549172379947862,-5.8,37.3,0
129,OCc1ccccc1,7,0,0,1,0,5,3,0,0,0,0,1,1.1789,32.364799999999995,0.5723436119287516,1.1406996346627452,-5.5,20.23,0
130,Cn1c(=O)c2c(ncn2C)n(C)c1=O,8,0,4,2,0,11,4,0,0,0,1,1,-1.0293,51.19600000000001,0.5384628262372215,2.29798245679401,-5.8,61.82,0
131,O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,13,2,0,3,0,12,7,0,0,0,0,2,3.035600000000001,60.41810000000002,0.860782458230497,1.82005059082708,-8.7,57.53,0
132,O=C(O)CC(O)(CC(=O)O)C(=O)O,6,0,0,7,0,9,3,0,0,0,0,0,-1.2484999999999995,37.09119999999999,0.4274213512497734,2.451828211547289,-6.1,132.13,0
133,OCCOc1ccccc1,8,0,0,2,0,7,3,0,0,0,0,1,1.0577,39.02280000000002,0.6762728590662828,1.3198693666755137,-5.3,29.46,0
134,NCC1OC(OC2C(N)CC(N)C(O)C2OC2OC(CO)C(O)C2O)C(N)C(O)C1O,17,0,4,10,0,33,0,0,0,0,1,2,-6.652299999999997,101.7854,0.1787780819394113,4.967780757382925,-7.0,262.38,0
135,O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1,16,0,0,3,0,12,8,0,0,0,0,2,3.4011000000000022,73.07830000000004,0.831821064493135,1.488964328139902,-7.8,54.37,0
136,O=C(O)c1ccccc1O,7,0,0,3,0,6,4,0,0,0,0,1,1.0903999999999998,35.066100000000006,0.6102585058580265,1.4251103923165402,-6.4,57.53,0
137,O=C(O)CO,2,0,0,3,0,3,1,0,0,0,0,0,-0.9367,14.7216,0.4236140751255037,1.987561249421232,-3.8,57.53,0
138,NCCC(O)C(=O)NC1CC(N)C(OC2OC(CN)C(O)C(O)C2O)C(O)C1OC1OC(CO)C(O)C(N)C1O,22,0,5,13,0,41,1,0,0,0,0,3,-8.424200000000015,131.42570000000003,0.1130637940445751,5.287767555904537,-7.3,331.93999999999994,0
139,O=C(NCNC(=O)NC1C(=O)NC(=O)N1CO)NC1C(=O)NC(=O)N1CO,11,0,8,8,0,22,6,0,0,0,2,0,-4.802299999999996,80.7048,0.162396889300519,4.365477414632159,-7.9,221.54,0
140,NCc1ccc(S(N)(=O)=O)cc1,7,0,2,2,1,7,5,0,0,0,0,1,-0.2072999999999999,45.70660000000001,0.6698196794692757,1.6976079075616823,-6.3,86.18,0
141,OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,12,0,0,11,0,24,0,0,0,0,0,2,-5.397199999999993,68.61940000000004,0.2432584676077655,4.282024726698588,-6.8,189.53,0
142,OCCN1CC(O)C(O)C(O)C1CO,8,0,1,5,0,14,0,0,0,0,0,1,-3.262099999999999,47.553000000000026,0.3326203956682485,3.830646537641803,-6.1,104.39,0
143,O=C(O)c1nc(=O)[nH]c(=O)[nH]1,4,0,3,4,0,7,4,0,0,0,0,1,-1.8436000000000003,32.43769999999999,0.4423747823631191,2.825873545846301,-6.7,115.90999999999995,0
144,NC(=O)NC(=O)Cc1ccccc1,9,0,2,2,0,8,5,0,0,0,0,1,0.4239999999999995,47.87210000000002,0.6885995439708613,1.5505051346242098,-6.5,72.19,0
146,NC(=O)CN1CCCC1=O,6,0,2,2,0,8,2,0,0,0,1,0,-0.9059000000000004,35.0084,0.5423834786401206,2.1330642384703857,-5.7,63.400000000000006,0
84,NC(=O)C1CCN(C(=O)CCCn2c(=O)[nH]c3ccccc3c2=O)CC1,18,0,4,4,0,21,7,0,0,0,0,3,0.1939,96.56110000000004,0.8130388908409999,2.174608625396221,-8.1,118.26,0
147,Nc1ccc(S(=O)(=O)NC(=O)c2ccccc2)cc1,13,0,2,3,1,11,9,0,0,0,0,2,1.3875,71.94840000000002,0.828903233575629,1.6611145458467256,-7.5,89.25999999999999,0
82,O=C(NCCC1=c2ccccc2=[NH+]C1)C1=NNC2N(CCN2c2ccccc2)C1=O,22,0,6,2,0,24,10,0,0,0,2,3,-2.351,111.51910000000002,0.552442839851,4.250513991769436,-8.5,91.01,0
22,O=C(Cc1ccc(NC(=O)c2ccc(Br)cc2)cc1)NNC(=O)c1cccnc1,21,0,4,3,1,19,12,0,0,0,0,3,3.1001,112.08710000000002,0.5107799119950001,1.934372243115293,-9.2,100.19,0
23,O=C([O-])C1CN(S(=O)(=O)c2ccc3c(c2)OCCCO3)CC[NH2+]1,14,0,2,6,1,19,6,0,0,0,0,2,-2.4659,76.39520000000005,0.6889551965549999,3.9292326663784,-8.1,112.58,0
24,O=C(Cn1c(=O)[nH]c2ccccc2c1=O)NCC1CCC(C(=O)N2CCC(C(=O)[O-])CC2)CC1,24,0,4,6,0,29,8,0,0,0,0,4,-0.3991,121.59740000000006,0.611011936593,2.71557724626917,-8.7,144.4,0
25,O=C(COc1ccccc1)Nc1ccc2ccccc2c1,18,0,1,2,0,14,9,0,0,0,0,3,3.8573,84.51470000000003,0.761097192991,1.4607406427646763,-7.8,38.33,0
26,O=C1N=C([O-])C(=NNC(=O)C2COc3cc4ccccc4cc3O2)C(=O)N1,17,0,4,6,0,20,10,0,0,0,0,4,-0.5396,90.41040000000002,0.7105478383660001,3.5632987630271096,-9.6,141.51,0
27,CN1C(=O)C(=Cc2ccc(OCC(=O)[O-])cc2)C([O-])=NC1=S,14,0,2,5,1,15,8,0,0,0,0,2,-1.2856,77.72400000000002,0.533613434642,3.3615533571867564,-7.7,105.09,0
28,CCC(=O)Nc1ccc(NC(=O)NCc2ccccc2Cl)cc1,17,0,3,2,1,16,8,0,0,0,0,2,4.0102,92.67310000000002,0.746818165609,1.6890155126188018,-8.2,70.23,0
29,CN(C)S(=O)(=O)c1ccc(Cl)c(C(=O)NC(CC2=c3ccccc3=[NH+]C2)C(=O)[O-])c1,20,0,3,5,2,21,11,0,0,0,1,2,-2.6066,107.23570000000004,0.505734484869,3.9551821693235913,-7.8,120.58,0
30,O=C(NCCC1C=c2ccc(F)cc2=[NH+]C1=O)c1ccc(S(=O)(=O)N2CCCC2)cc1,22,1,3,4,1,23,11,0,0,0,1,3,-0.9326,110.06270000000002,0.631135434019,3.5849291521441344,-8.5,97.52,0
31,C=CCc1cccc2cc(C(=O)N3CCN(C(=O)c4ccccc4)CC3)c(=O)oc12,24,0,2,4,0,22,11,0,0,0,0,4,3.1197,114.63400000000004,0.490163419319,2.278345410197941,-9.3,70.83000000000001,0
32,O=C([O-])c1ccc(Oc2ccc3c(c2)C(=O)N(c2ccccc2C(=O)[O-])C3=O)cc1,22,0,1,7,0,20,13,0,0,0,1,3,1.0065,99.20100000000004,0.592052979451,2.72338502174918,-9.2,126.87,0
33,COc1ccc(OCC(=O)NNC(=O)Cc2ccccc2C)cc1,18,0,2,4,0,17,8,0,0,0,0,2,1.77252,89.65740000000004,0.7983424596240001,1.7695929849854917,-7.8,76.66,0
34,O=C(Cc1ccc2c(c1)OCCCO2)NCCNC(=O)C1C=c2ccccc2=[NH+]1,22,0,3,4,0,23,9,0,0,0,1,2,-1.8141,105.78310000000003,0.5350151378069999,3.6105962277347015,-7.5,90.63,0
35,CCN1C(=O)C(=O)N(CC(=O)N2CC(C(N)=O)Oc3ccccc32)C1=O,16,0,4,6,0,20,8,0,0,0,1,2,-0.9234,86.90140000000004,0.5722900956629999,2.9695728637416323,-7.8,130.32000000000002,0
36,Cc1ccc(C(=O)NNC(=O)c2ccc(F)cc2)cc1,15,1,2,2,0,13,8,0,0,0,0,2,2.20892,72.51140000000002,0.825724982476,1.4960710151716563,-7.3,58.2,0
37,CNC(=O)c1cc(C)ccc1NC(=O)c1ccc(C)c(NC(C)=O)c1,19,0,3,3,0,17,9,0,0,0,0,2,2.87374,98.00510000000004,0.79407773498,1.84937431309972,-8.3,87.30000000000001,0
38,O=C(Cc1cccc2ccccc12)NCC(=O)N1CCN(c2ncccn2)CC1,22,0,5,2,0,22,10,0,0,0,0,4,1.6373,111.48670000000004,0.7238563565870001,2.1308830210687386,-8.9,78.43,0
21,O=C(CNC(=O)c1ccc(Oc2ccccc2)cc1)Nc1ccc(-n2cnnn2)cc1,22,0,6,3,0,21,13,0,0,0,1,3,2.8231,113.0749,0.477848005061,2.026262114422348,-9.2,111.03000000000002,0
39,CS(=O)(=O)NCC(=O)N1CCN(c2ncc3c(n2)CCOC3)CC1,14,0,5,4,1,20,6,0,0,0,0,3,-1.2529,87.03150000000004,0.759003932676,2.699914025709475,-7.6,104.73,0
20,COCC(=O)NNC(=O)c1ccccc1C,11,0,2,3,0,11,5,0,0,0,0,1,0.40242,58.66390000000003,0.743186316675,1.7135568669567256,-6.4,67.43,0
18,O=C1C2C3CC(C4C(c5ccc([N+](=O)[O-])cc5)=NOC34)C2C(=O)N1c1ccc2ccccc2c1,26,0,3,5,0,28,12,0,0,0,4,3,3.9226,123.0144,0.328425923085,4.62432711747061,-10.8,102.11,0
83,COc1ccc(NS(=O)(=O)c2ccc(OCC(=O)N3CCOCC3)cc2)cc1,19,0,2,6,1,21,9,0,0,0,0,3,1.7336,103.13850000000002,0.758478327423,1.9211327369703548,-7.9,94.17,0
1,COc1cccc(C(=O)Nc2cccc(C)c2)c1,15,0,1,2,0,12,7,0,0,0,0,2,3.25592,72.12620000000003,0.880735843396,1.3741656522362575,-7.3,38.33,0
2,O=C(NCCC1=c2ccccc2=[NH+]C1)C1CCN(c2ncnc3c2sc2ncccc23)CC1,25,0,6,1,1,27,11,0,0,0,2,4,0.5269,129.31240000000005,0.4657744252530001,3.410755488098278,-9.7,84.98,0
3,COc1ccc(S(=O)(=O)Nc2ccc3c(c2)CCC(=O)N3Cc2ccccc2)cc1C,24,0,2,4,1,22,12,0,0,0,0,4,4.28382,120.93450000000004,0.600061164693,2.1234512560499503,-9.4,75.71,0
4,O=C(NCC1CCN(C(=O)Nc2ccc(F)cc2)CC1)c1ccc(F)cc1,20,2,3,2,0,21,8,0,0,0,0,3,3.6387,98.44890000000004,0.837142783262,1.866812075724136,-8.9,61.440000000000005,0
5,COc1ccc(CC(=O)N2CCNCC2)cc1,13,0,2,2,0,14,4,0,0,0,0,2,0.6695,66.14770000000003,0.850416915838,1.775774588119992,-6.7,41.57,0
6,O=C([O-])COCC(=O)N1CCC([NH+]2CCN(c3ccc(F)cc3)CC2)CC1,19,1,3,4,0,24,5,0,0,0,0,3,-1.7119,94.73770000000006,0.675958978702,3.717701186613247,-7.7,77.35,0
7,CCc1ccc(C(=O)NCCc2ccc(F)cc2)cc1,17,1,1,1,0,14,7,0,0,0,0,2,3.3606,78.25720000000004,0.8705583790870001,1.4769408966060134,-7.7,29.1,0
8,COc1ccc(C(=O)c2cccc3ccccc23)cc1,18,0,0,2,0,13,9,0,0,0,0,3,4.0794,80.37450000000004,0.640085146301,1.4907272012269814,-8.3,26.3,0
9,CC(=O)Nc1cccc(NS(=O)(=O)c2cccc(C(=O)[O-])c2)c1,15,0,2,5,1,14,10,0,0,0,0,2,0.8093,82.32670000000002,0.8534431086640001,2.2373112015452623,-8.4,115.4,0
10,NC(=[NH+]NC(=S)N1CCN(c2ccccc2)CC1)c1cncc(N2CCc3ccccc3C2)n1,25,0,8,0,1,27,11,0,0,0,0,5,0.4369,138.4487999999999,0.222413445697,3.1011146308845543,-9.3,87.52000000000001,0
12,O=C1N=C([O-])C(=CC2C=c3ccccc3=[NH+]2)C(=O)N1c1ccc(OCc2ccccc2Cl)cc1,26,0,3,4,1,24,14,0,0,0,1,4,0.6339,124.6367,0.562251551052,4.021269877628089,-9.9,96.0,0
13,O=C(NCCC1[NH+]=c2ccccc2=[NH+]1)c1ccc(N2CCCN(Cc3ccccc3)C2=O)cc1,27,0,5,2,0,26,12,0,0,0,1,4,-0.9209,127.21460000000002,0.451950807965,3.2946894001153253,-9.3,80.59,0
14,NNC(=O)c1ccc2c(c1)C(=O)c1ccccc1C2=O,15,0,2,3,0,13,9,0,0,0,0,3,1.0655,71.40260000000002,0.396684163834,1.928066070116712,-8.6,89.25999999999999,0
15,Cc1ccccc1C(=O)NCCC(=O)NC(c1ccccc1)c1ccccc1,24,0,2,2,0,19,11,0,0,0,0,3,4.02072,110.99890000000002,0.634509960113,1.7890109634660811,-8.5,58.2,0
16,CC(=O)c1cccc(NC(=O)NCCO)c1,11,0,2,3,0,11,5,0,0,0,0,1,1.003,60.55370000000003,0.674304692307,1.7151586152084717,-6.8,78.43,0
17,COc1ccc(C(=O)NNC(=O)c2cccc(Cl)c2)cc1,15,0,2,3,1,14,8,0,0,0,0,2,2.4234,79.37840000000003,0.85581521669,1.5699784313839302,-7.4,67.43,0
19,COc1ccc(N2CCN(C(=O)CCNS(=O)(=O)c3ccc4nc([O-])oc4c3)CC2)cc1,21,0,4,6,1,25,10,0,0,0,1,3,0.9272,115.04750000000004,0.560820725527,2.632945174348599,-8.7,128.04000000000002,0
40,COC(=O)CC(NS(C)(=O)=O)C(=O)OC,7,0,1,6,1,10,4,0,0,0,0,0,-1.3597,50.41650000000002,0.6288112684030001,2.6839515743386606,-6.0,98.77,0
11,NC(=O)c1cc(S(N)(=O)=O)ccc1Cl,7,0,2,3,2,8,6,0,0,0,0,1,0.0863,51.34310000000001,0.778164178117,1.826503662615213,-6.8,103.25,0
42,Cc1ncccc1C(=O)NCCOCC(=O)[O-],11,0,2,4,0,12,5,0,0,0,0,1,-1.11368,57.13320000000002,0.666514706234,2.5928403952611774,-6.3,91.35,0
65,CC(=O)N1CCN(C(=O)C(=O)NCC2CCN(C(=O)c3ccccn3)CC2)CC1,20,0,5,4,0,24,7,0,0,0,0,3,-0.2593,104.70820000000006,0.727324904528,2.335861919645053,-8.5,102.92,0
